l,EE
1.370000000000000000e+02,1.096201236467970075e+00
1.380000000000000000e+02,1.097224443548643791e+00
1.390000000000000000e+02,1.097760619845633334e+00
1.400000000000000000e+02,1.097810367303498680e+00
1.410000000000000000e+02,1.097389144959875606e+00
1.420000000000000000e+02,1.096482698702153424e+00
1.430000000000000000e+02,1.095099059575318501e+00
1.440000000000000000e+02,1.093246258579841479e+00
1.450000000000000000e+02,1.090917469818791119e+00
1.460000000000000000e+02,1.088128152091599077e+00
1.470000000000000000e+02,1.084886335331704865e+00
1.480000000000000000e+02,1.081192620441663976e+00
1.490000000000000000e+02,1.077055035825445373e+00
1.500000000000000000e+02,1.072481608866344249e+00
1.510000000000000000e+02,1.067480297301282466e+00
1.520000000000000000e+02,1.062058783692358066e+00
1.530000000000000000e+02,1.056232108945982962e+00
1.540000000000000000e+02,1.050015312227489561e+00
1.550000000000000000e+02,1.043408574073369399e+00
1.560000000000000000e+02,1.036434357952766172e+00
1.570000000000000000e+02,1.029092839973329232e+00
1.580000000000000000e+02,1.021413907137905808e+00
1.590000000000000000e+02,1.013397730345949155e+00
1.600000000000000000e+02,1.005066762646340761e+00
1.610000000000000000e+02,9.964360256355601075e-01
1.620000000000000000e+02,9.875205376062765605e-01
1.630000000000000000e+02,9.783501700440777604e-01
1.640000000000000000e+02,9.689250773214280743e-01
1.650000000000000000e+02,9.592676949440280820e-01
1.660000000000000000e+02,9.494004542941972824e-01
1.670000000000000000e+02,9.393457824240931675e-01
1.680000000000000000e+02,9.291261018492210644e-01
1.690000000000000000e+02,9.187638303419793928e-01
1.700000000000000000e+02,9.082739523750833488e-01
1.710000000000000000e+02,8.976863039667497546e-01
1.720000000000000000e+02,8.870232874253133337e-01
1.730000000000000000e+02,8.763072994955138917e-01
1.740000000000000000e+02,8.655607311566027029e-01
1.750000000000000000e+02,8.548208241222037262e-01
1.760000000000000000e+02,8.441025083704335463e-01
1.770000000000000000e+02,8.334429104890581641e-01
1.780000000000000000e+02,8.228642732901995105e-01
1.790000000000000000e+02,8.123888328401789316e-01
1.800000000000000000e+02,8.020536749716208336e-01
1.810000000000000000e+02,7.918884500482145095e-01
1.820000000000000000e+02,7.819228011339874884e-01
1.830000000000000000e+02,7.721789354658260551e-01
1.840000000000000000e+02,7.626939093311863038e-01
1.850000000000000000e+02,7.535047711995382924e-01
1.860000000000000000e+02,7.446337048575576434e-01
1.870000000000000000e+02,7.361110571365302446e-01
1.880000000000000000e+02,7.279768234288205297e-01
1.890000000000000000e+02,7.202620766643176298e-01
1.900000000000000000e+02,7.130008525286555265e-01
1.910000000000000000e+02,7.062249494818455542e-01
1.920000000000000000e+02,6.999691284740165997e-01
1.930000000000000000e+02,6.942666558115904163e-01
1.940000000000000000e+02,6.891530172160633683e-01
1.950000000000000000e+02,6.846636892096363836e-01
1.960000000000000000e+02,6.808341390126998460e-01
1.970000000000000000e+02,6.777013101194150346e-01
1.980000000000000000e+02,6.753006508702896760e-01
1.990000000000000000e+02,6.736676000432648692e-01
2.000000000000000000e+02,6.728375867823200851e-01
2.010000000000000000e+02,6.728481246778160729e-01
2.020000000000000000e+02,6.737339516151711338e-01
2.030000000000000000e+02,6.755311469908338307e-01
2.040000000000000000e+02,6.782750375326153103e-01
2.050000000000000000e+02,6.820016829418859006e-01
2.060000000000000000e+02,6.867456473697131081e-01
2.070000000000000000e+02,6.925437135824207280e-01
2.080000000000000000e+02,6.994311687864664950e-01
2.090000000000000000e+02,7.074425474730983154e-01
2.100000000000000000e+02,7.166146027774356053e-01
2.110000000000000000e+02,7.269833351675430988e-01
2.120000000000000000e+02,7.385825068132986226e-01
2.130000000000000000e+02,7.514488414804026961e-01
2.140000000000000000e+02,7.656183104147016305e-01
2.150000000000000000e+02,7.811194468959035131e-01
2.160000000000000000e+02,7.979963742029754226e-01
2.170000000000000000e+02,8.162776066333302660e-01
2.180000000000000000e+02,8.359916491386151227e-01
2.190000000000000000e+02,8.571818541358348087e-01
2.200000000000000000e+02,8.798767082281111485e-01
2.210000000000000000e+02,9.041046890370555422e-01
2.220000000000000000e+02,9.299091220458264306e-01
2.230000000000000000e+02,9.573110390012024018e-01
2.240000000000000000e+02,9.863463198286582800e-01
2.250000000000000000e+02,1.017035979405915613e+00
2.260000000000000000e+02,1.049423309499434298e+00
2.270000000000000000e+02,1.083536737209142231e+00
2.280000000000000000e+02,1.119397253525021174e+00
2.290000000000000000e+02,1.157040698595186434e+00
2.300000000000000000e+02,1.196495476902894595e+00
2.310000000000000000e+02,1.237775129154323084e+00
2.320000000000000000e+02,1.280915474278846888e+00
2.330000000000000000e+02,1.325944896287115427e+00
2.340000000000000000e+02,1.372884344540674872e+00
2.350000000000000000e+02,1.421762190732341669e+00
2.360000000000000000e+02,1.472606800826014917e+00
2.370000000000000000e+02,1.525424250306175677e+00
2.380000000000000000e+02,1.580242894589371394e+00
2.390000000000000000e+02,1.637076227593231126e+00
2.400000000000000000e+02,1.695960023817453033e+00
2.410000000000000000e+02,1.756907768581677631e+00
2.420000000000000000e+02,1.819932943425053296e+00
2.430000000000000000e+02,1.885056454815056348e+00
2.440000000000000000e+02,1.952291777814035845e+00
2.450000000000000000e+02,2.021659813156105212e+00
2.460000000000000000e+02,2.093159174231179698e+00
2.470000000000000000e+02,2.166818185930520002e+00
2.480000000000000000e+02,2.242650314947299606e+00
2.490000000000000000e+02,2.320654170186675191e+00
2.500000000000000000e+02,2.400858073285459415e+00
2.510000000000000000e+02,2.483245746601074000e+00
2.520000000000000000e+02,2.567837938694737421e+00
2.530000000000000000e+02,2.654633084772640483e+00
2.540000000000000000e+02,2.743644477818635963e+00
2.550000000000000000e+02,2.834863127297091889e+00
2.560000000000000000e+02,2.928302329714446817e+00
2.570000000000000000e+02,3.023960527334099258e+00
2.580000000000000000e+02,3.121828736998813802e+00
2.590000000000000000e+02,3.221920264008725887e+00
2.600000000000000000e+02,3.324226132502499098e+00
2.610000000000000000e+02,3.428744799345315286e+00
2.620000000000000000e+02,3.535474726270099399e+00
2.630000000000000000e+02,3.644414380373222073e+00
2.640000000000000000e+02,3.755554806263176282e+00
2.650000000000000000e+02,3.868879626563491936e+00
2.660000000000000000e+02,3.984379899118493551e+00
2.670000000000000000e+02,4.102039260801001674e+00
2.680000000000000000e+02,4.221848784723176706e+00
2.690000000000000000e+02,4.343799552398373010e+00
2.700000000000000000e+02,4.467867797554099241e+00
2.710000000000000000e+02,4.594044620047796457e+00
2.720000000000000000e+02,4.722313701331131597e+00
2.730000000000000000e+02,4.852636448265086777e+00
2.740000000000000000e+02,4.985011420437431617e+00
2.750000000000000000e+02,5.119407475524986317e+00
2.760000000000000000e+02,5.255808339909235904e+00
2.770000000000000000e+02,5.394190324137870363e+00
2.780000000000000000e+02,5.534529751785833618e+00
2.790000000000000000e+02,5.676788103263209706e+00
2.800000000000000000e+02,5.820934301371963215e+00
2.810000000000000000e+02,5.966952140159269113e+00
2.820000000000000000e+02,6.114795715315270108e+00
2.830000000000000000e+02,6.264441423120738150e+00
2.840000000000000000e+02,6.415858247538184678e+00
2.850000000000000000e+02,6.569007760696213616e+00
2.860000000000000000e+02,6.723858980075560154e+00
2.870000000000000000e+02,6.880358655582007543e+00
2.880000000000000000e+02,7.038483268469479803e+00
2.890000000000000000e+02,7.198187033352438924e+00
2.900000000000000000e+02,7.359431612064514461e+00
2.910000000000000000e+02,7.522193542459786109e+00
2.920000000000000000e+02,7.686337956901051705e+00
2.930000000000000000e+02,7.851938001756564312e+00
2.940000000000000000e+02,8.018918277014572382e+00
2.950000000000000000e+02,8.187129120204630794e+00
2.960000000000000000e+02,8.356643740816709354e+00
2.970000000000000000e+02,8.527312519686251591e+00
2.980000000000000000e+02,8.699134426896748096e+00
2.990000000000000000e+02,8.872034171651966616e+00
3.000000000000000000e+02,9.045936486147857281e+00
3.010000000000000000e+02,9.220914965020469367e+00
3.020000000000000000e+02,9.396747180933569865e+00
3.030000000000000000e+02,9.573508136677729041e+00
3.040000000000000000e+02,9.751124292392880477e+00
3.050000000000000000e+02,9.929522132883146668e+00
3.060000000000000000e+02,1.010870245141632395e+01
3.070000000000000000e+02,1.028851749949991401e+01
3.080000000000000000e+02,1.046896812116065512e+01
3.090000000000000000e+02,1.064998090269216569e+01
3.100000000000000000e+02,1.083140817289587154e+01
3.110000000000000000e+02,1.101332513731638940e+01
3.120000000000000000e+02,1.119558417743680856e+01
3.130000000000000000e+02,1.137818626838524239e+01
3.140000000000000000e+02,1.156098384510296917e+01
3.150000000000000000e+02,1.174390365301297479e+01
3.160000000000000000e+02,1.192702103166672956e+01
3.170000000000000000e+02,1.211011421385576803e+01
3.180000000000000000e+02,1.229318431023826186e+01
3.190000000000000000e+02,1.247615817541901428e+01
3.200000000000000000e+02,1.265903697502679925e+01
3.210000000000000000e+02,1.284167333525943988e+01
3.220000000000000000e+02,1.302399419342454046e+01
3.230000000000000000e+02,1.320592651445087107e+01
3.240000000000000000e+02,1.338739729088154284e+01
3.250000000000000000e+02,1.356840782634952447e+01
3.260000000000000000e+02,1.374888516852459297e+01
3.270000000000000000e+02,1.392868210904432047e+01
3.280000000000000000e+02,1.410772575042845567e+01
3.290000000000000000e+02,1.428601750596622821e+01
3.300000000000000000e+02,1.446341024907467876e+01
3.310000000000000000e+02,1.463990544715133346e+01
3.320000000000000000e+02,1.481543031088752471e+01
3.330000000000000000e+02,1.498983779406569283e+01
3.340000000000000000e+02,1.516312944384150185e+01
3.350000000000000000e+02,1.533515826648501701e+01
3.360000000000000000e+02,1.550592586111844362e+01
3.370000000000000000e+02,1.567535956891277316e+01
3.380000000000000000e+02,1.584338675627058457e+01
3.390000000000000000e+02,1.600993481448271893e+01
3.400000000000000000e+02,1.617500544286343356e+01
3.410000000000000000e+02,1.633837751434895580e+01
3.420000000000000000e+02,1.650005277609746557e+01
3.430000000000000000e+02,1.665995871503951520e+01
3.440000000000000000e+02,1.681794855741511441e+01
3.450000000000000000e+02,1.697402411879426509e+01
3.460000000000000000e+02,1.712803866955626830e+01
3.470000000000000000e+02,1.727999406836522311e+01
3.480000000000000000e+02,1.742966934410019775e+01
3.490000000000000000e+02,1.757721496329396160e+01
3.500000000000000000e+02,1.772248427800689896e+01
3.510000000000000000e+02,1.786547954792940729e+01
3.520000000000000000e+02,1.800613005436772340e+01
3.530000000000000000e+02,1.814436541793311264e+01
3.540000000000000000e+02,1.828018955963788272e+01
3.550000000000000000e+02,1.841345784967378663e+01
3.560000000000000000e+02,1.854417424068736509e+01
3.570000000000000000e+02,1.867226841651716640e+01
3.580000000000000000e+02,1.879767007492168318e+01
3.590000000000000000e+02,1.892023464328191906e+01
3.600000000000000000e+02,1.903996612829620361e+01
3.610000000000000000e+02,1.915679426464106427e+01
3.620000000000000000e+02,1.927064879762486882e+01
3.630000000000000000e+02,1.938145948232173055e+01
3.640000000000000000e+02,1.948923036619165927e+01
3.650000000000000000e+02,1.959389122117763549e+01
3.660000000000000000e+02,1.969537182629490601e+01
3.670000000000000000e+02,1.979367625020613630e+01
3.680000000000000000e+02,1.988865999977304355e+01
3.690000000000000000e+02,1.998047572011735795e+01
3.700000000000000000e+02,2.006883035863005205e+01
3.710000000000000000e+02,2.015395084952626803e+01
3.720000000000000000e+02,2.023554414382250854e+01
3.730000000000000000e+02,2.031376289387097600e+01
3.740000000000000000e+02,2.038853690083021419e+01
3.750000000000000000e+02,2.045979596415689983e+01
3.760000000000000000e+02,2.052746988058322231e+01
3.770000000000000000e+02,2.059156272658888653e+01
3.780000000000000000e+02,2.065200429036049101e+01
3.790000000000000000e+02,2.070872435425228986e+01
3.800000000000000000e+02,2.076172697724265248e+01
3.810000000000000000e+02,2.081101621038132521e+01
3.820000000000000000e+02,2.085637324522883418e+01
3.830000000000000000e+02,2.089802496432281842e+01
3.840000000000000000e+02,2.093582682159300035e+01
3.850000000000000000e+02,2.096978282581959263e+01
3.860000000000000000e+02,2.099997125607121262e+01
3.870000000000000000e+02,2.102632181013801471e+01
3.880000000000000000e+02,2.104891273748277669e+01
3.890000000000000000e+02,2.106767370417345475e+01
3.900000000000000000e+02,2.108260864233491816e+01
3.910000000000000000e+02,2.109372146559323014e+01
3.920000000000000000e+02,2.110094178452274960e+01
3.930000000000000000e+02,2.110434775610676894e+01
3.940000000000000000e+02,2.110386894868438645e+01
3.950000000000000000e+02,2.109943490791732401e+01
3.960000000000000000e+02,2.109119800626349672e+01
3.970000000000000000e+02,2.107901345743156796e+01
3.980000000000000000e+02,2.106295929987572180e+01
3.990000000000000000e+02,2.104296497826717527e+01
4.000000000000000000e+02,2.101918275999691232e+01
4.010000000000000000e+02,2.099146767146099535e+01
4.020000000000000000e+02,2.095989724699850854e+01
4.030000000000000000e+02,2.092454891198111255e+01
4.040000000000000000e+02,2.088535149302357752e+01
4.050000000000000000e+02,2.084230806752084675e+01
4.060000000000000000e+02,2.079557024618874195e+01
4.070000000000000000e+02,2.074506675459917204e+01
4.080000000000000000e+02,2.069072628274497205e+01
4.090000000000000000e+02,2.063277461811739855e+01
4.100000000000000000e+02,2.057114037676375418e+01
4.110000000000000000e+02,2.050582641988878407e+01
4.120000000000000000e+02,2.043690985295436846e+01
4.130000000000000000e+02,2.036439345778635968e+01
4.140000000000000000e+02,2.028835425870288489e+01
4.150000000000000000e+02,2.020886923814828506e+01
4.160000000000000000e+02,2.012586676883701742e+01
4.170000000000000000e+02,2.003949803042883815e+01
4.180000000000000000e+02,1.994976559119271897e+01
4.190000000000000000e+02,1.985667197420285746e+01
4.200000000000000000e+02,1.976021965654456025e+01
4.210000000000000000e+02,1.966055963554076058e+01
4.220000000000000000e+02,1.955762001047712673e+01
4.230000000000000000e+02,1.945140311586647641e+01
4.240000000000000000e+02,1.934205980422274962e+01
4.250000000000000000e+02,1.922959231134106162e+01
4.260000000000000000e+02,1.911407710611325328e+01
4.270000000000000000e+02,1.899566488985593438e+01
4.280000000000000000e+02,1.887443202865318170e+01
4.290000000000000000e+02,1.875038055272543858e+01
4.300000000000000000e+02,1.862358672282473293e+01
4.310000000000000000e+02,1.849427531315002682e+01
4.320000000000000000e+02,1.836237390976798878e+01
4.330000000000000000e+02,1.822795861108810200e+01
4.340000000000000000e+02,1.809117974384495398e+01
4.350000000000000000e+02,1.795196472859862169e+01
4.360000000000000000e+02,1.781046378028680977e+01
4.370000000000000000e+02,1.766667849027683346e+01
4.380000000000000000e+02,1.752075895996821586e+01
4.390000000000000000e+02,1.737270666640480243e+01
4.400000000000000000e+02,1.722259731243397241e+01
4.410000000000000000e+02,1.707058082638964791e+01
4.420000000000000000e+02,1.691665851129917186e+01
4.430000000000000000e+02,1.676098017864084966e+01
4.440000000000000000e+02,1.660362129761672989e+01
4.450000000000000000e+02,1.644458299496784548e+01
4.460000000000000000e+02,1.628408918883414103e+01
4.470000000000000000e+02,1.612214088762536335e+01
4.480000000000000000e+02,1.595888760745620161e+01
4.490000000000000000e+02,1.579440452159874475e+01
4.500000000000000000e+02,1.562869246048046890e+01
4.510000000000000000e+02,1.546197443298211560e+01
4.520000000000000000e+02,1.529424808725258345e+01
4.530000000000000000e+02,1.512565896658380815e+01
4.540000000000000000e+02,1.495627827180863711e+01
4.550000000000000000e+02,1.478617714500105862e+01
4.560000000000000000e+02,1.461542666971508275e+01
4.570000000000000000e+02,1.444409787126587474e+01
4.580000000000000000e+02,1.427233600055521556e+01
4.590000000000000000e+02,1.410021196743222305e+01
4.600000000000000000e+02,1.392779662460428014e+01
4.610000000000000000e+02,1.375516076808828636e+01
4.620000000000000000e+02,1.358252370471017656e+01
4.630000000000000000e+02,1.340995611863237080e+01
4.640000000000000000e+02,1.323752863893954057e+01
4.650000000000000000e+02,1.306538612376482966e+01
4.660000000000000000e+02,1.289359909395166248e+01
4.670000000000000000e+02,1.272231230076846664e+01
4.680000000000000000e+02,1.255159615965570730e+01
4.690000000000000000e+02,1.238152103452311792e+01
4.700000000000000000e+02,1.221215723858611035e+01
4.710000000000000000e+02,1.204364931874648548e+01
4.720000000000000000e+02,1.187614177300913809e+01
4.730000000000000000e+02,1.170963048443712040e+01
4.740000000000000000e+02,1.154418557265911005e+01
4.750000000000000000e+02,1.138002567841145307e+01
4.760000000000000000e+02,1.121722083060669206e+01
4.770000000000000000e+02,1.105576673095257512e+01
4.780000000000000000e+02,1.089588188911625721e+01
4.790000000000000000e+02,1.073763620640254501e+01
4.800000000000000000e+02,1.058117382748817725e+01
4.810000000000000000e+02,1.042641600767358590e+01
4.820000000000000000e+02,1.027365538219904373e+01
4.830000000000000000e+02,1.012288741605149767e+01
4.840000000000000000e+02,9.974256106341560013e+00
4.850000000000000000e+02,9.827831133189295798e+00
4.860000000000000000e+02,9.683682144650864743e+00
4.870000000000000000e+02,9.541878758172217090e+00
4.880000000000000000e+02,9.402639129076513669e+00
4.890000000000000000e+02,9.265884251059244292e+00
4.900000000000000000e+02,9.131832225745135645e+00
4.910000000000000000e+02,9.000552563235942216e+00
4.920000000000000000e+02,8.872040467200591252e+00
4.930000000000000000e+02,8.746439686993966234e+00
4.940000000000000000e+02,8.623893952286422859e+00
4.950000000000000000e+02,8.504472691217639380e+00
4.960000000000000000e+02,8.388171032073993061e+00
4.970000000000000000e+02,8.275132655493582234e+00
4.980000000000000000e+02,8.165426945675376302e+00
4.990000000000000000e+02,8.059123275616784099e+00
5.000000000000000000e+02,7.956365292368492881e+00
5.010000000000000000e+02,7.857147553966818521e+00
5.020000000000000000e+02,7.761611122240969607e+00
5.030000000000000000e+02,7.669747973589870149e+00
5.040000000000000000e+02,7.581772932637340645e+00
5.050000000000000000e+02,7.497603689541163519e+00
5.060000000000000000e+02,7.417380786349859534e+00
5.070000000000000000e+02,7.341185341543864595e+00
5.080000000000000000e+02,7.269083621998794875e+00
5.090000000000000000e+02,7.201127044857154935e+00
5.100000000000000000e+02,7.137374464460285672e+00
5.110000000000000000e+02,7.077877317537660140e+00
5.120000000000000000e+02,7.022687053454925277e+00
5.130000000000000000e+02,6.971869992819295980e+00
5.140000000000000000e+02,6.925477615989974467e+00
5.150000000000000000e+02,6.883553993345544519e+00
5.160000000000000000e+02,6.846158072257030547e+00
5.170000000000000000e+02,6.813326537263058036e+00
5.180000000000000000e+02,6.785118382101420487e+00
5.190000000000000000e+02,6.761570341540568130e+00
5.200000000000000000e+02,6.742726606715565119e+00
5.210000000000000000e+02,6.728638827064409078e+00
5.220000000000000000e+02,6.719343827213976716e+00
5.230000000000000000e+02,6.714878465617218239e+00
5.240000000000000000e+02,6.715264779788058469e+00
5.250000000000000000e+02,6.720532273285541258e+00
5.260000000000000000e+02,6.730703060944092542e+00
5.270000000000000000e+02,6.745806727500815114e+00
5.280000000000000000e+02,6.765872901167648834e+00
5.290000000000000000e+02,6.790916398847389956e+00
5.300000000000000000e+02,6.820952084744368094e+00
5.310000000000000000e+02,6.856009728967246808e+00
5.320000000000000000e+02,6.896089439321428927e+00
5.330000000000000000e+02,6.941206233294414218e+00
5.340000000000000000e+02,6.991375183228427659e+00
5.350000000000000000e+02,7.046618846531741198e+00
5.360000000000000000e+02,7.106937554125431156e+00
5.370000000000000000e+02,7.172331697327686939e+00
5.380000000000000000e+02,7.242809158021457527e+00
5.390000000000000000e+02,7.318355597054324591e+00
5.400000000000000000e+02,7.398971597772106001e+00
5.410000000000000000e+02,7.484665239431309125e+00
5.420000000000000000e+02,7.575422385539831716e+00
5.430000000000000000e+02,7.671236398977412385e+00
5.440000000000000000e+02,7.772100715340877208e+00
5.450000000000000000e+02,7.877979131213495911e+00
5.460000000000000000e+02,7.988872660960809391e+00
5.470000000000000000e+02,8.104745254843761515e+00
5.480000000000000000e+02,8.225516372254336517e+00
5.490000000000000000e+02,8.351328403879529461e+00
5.500000000000000000e+02,8.481952405203600165e+00
5.510000000000000000e+02,8.617531202589747252e+00
5.520000000000000000e+02,8.757911651914842111e+00
5.530000000000000000e+02,8.903089532296126762e+00
5.540000000000000000e+02,9.053060710895859842e+00
5.550000000000000000e+02,9.207746860756762075e+00
5.560000000000000000e+02,9.367144029103835479e+00
5.570000000000000000e+02,9.531174071593714103e+00
5.580000000000000000e+02,9.699833220530182487e+00
5.590000000000000000e+02,9.873043519024285786e+00
5.600000000000000000e+02,1.005080138911835341e+01
5.610000000000000000e+02,1.023295478234961209e+01
5.620000000000000000e+02,1.041957459828505961e+01
5.630000000000000000e+02,1.061050898447876456e+01
5.640000000000000000e+02,1.080575475490556947e+01
5.650000000000000000e+02,1.100523454032286352e+01
5.660000000000000000e+02,1.120894535609144604e+01
5.670000000000000000e+02,1.141666146892760914e+01
5.680000000000000000e+02,1.162845438212765892e+01
5.690000000000000000e+02,1.184424713520440342e+01
5.700000000000000000e+02,1.206388858798451835e+01
5.710000000000000000e+02,1.228737627165381596e+01
5.720000000000000000e+02,1.251455925522743762e+01
5.730000000000000000e+02,1.274543527998154779e+01
5.740000000000000000e+02,1.297992790930886997e+01
5.750000000000000000e+02,1.321788652902232464e+01
5.760000000000000000e+02,1.345930919810701454e+01
5.770000000000000000e+02,1.370404551489438560e+01
5.780000000000000000e+02,1.395201946769413759e+01
5.790000000000000000e+02,1.420322943485808409e+01
5.800000000000000000e+02,1.445745105077389780e+01
5.810000000000000000e+02,1.471468290682329005e+01
5.820000000000000000e+02,1.497477513375224412e+01
5.830000000000000000e+02,1.523765225200090612e+01
