l,BB
184,2.05596625e-06
185,2.05116460e-06
186,2.04669755e-06
187,2.04254958e-06
188,2.03870566e-06
189,2.03515129e-06
190,2.03187240e-06
191,2.02885540e-06
192,2.02608716e-06
193,2.02355497e-06
194,2.02124652e-06
195,2.01914992e-06
196,2.01725366e-06
197,2.01554663e-06
198,2.01401805e-06
199,2.01265752e-06
200,2.01145495e-06
201,2.01040060e-06
202,2.00948499e-06
203,2.00869894e-06
204,2.00803355e-06
205,2.00748024e-06
206,2.00703067e-06
207,2.00667680e-06
208,2.00641081e-06
209,2.00622515e-06
210,2.00611251e-06
211,2.00606578e-06
212,2.00607810e-06
213,2.00614281e-06
214,2.00625344e-06
215,2.00640374e-06
216,2.00658763e-06
217,2.00679922e-06
218,2.00703279e-06
219,2.00728280e-06
220,2.00754385e-06
221,2.00781072e-06
222,2.00807833e-06
223,2.00834175e-06
224,2.00859618e-06
225,2.00883698e-06
226,2.00905963e-06
227,2.00925973e-06
228,2.00943303e-06
229,2.00957537e-06
230,2.00968275e-06
231,2.00975124e-06
232,2.00977707e-06
233,2.00975655e-06
234,2.00968611e-06
235,2.00956230e-06
236,2.00938175e-06
237,2.00914122e-06
238,2.00883756e-06
239,2.00846773e-06
240,2.00802879e-06
241,2.00751788e-06
242,2.00693227e-06
243,2.00626932e-06
244,2.00552647e-06
245,2.00470128e-06
246,2.00379139e-06
247,2.00279455e-06
248,2.00170859e-06
249,2.00053144e-06
250,1.99926114e-06
251,1.99789634e-06
252,1.99643797e-06
253,1.99488749e-06
254,1.99324637e-06
255,1.99151604e-06
256,1.98969795e-06
257,1.98779355e-06
258,1.98580426e-06
259,1.98373153e-06
260,1.98157680e-06
261,1.97934150e-06
262,1.97702708e-06
263,1.97463498e-06
264,1.97216663e-06
265,1.96962351e-06
266,1.96700705e-06
267,1.96431873e-06
268,1.96155999e-06
269,1.95873230e-06
270,1.95583713e-06
271,1.95287596e-06
272,1.94985026e-06
273,1.94676149e-06
274,1.94361113e-06
275,1.94040067e-06
276,1.93713157e-06
277,1.93380531e-06
278,1.93042336e-06
279,1.92698719e-06
280,1.92349825e-06
281,1.91995801e-06
282,1.91636792e-06
283,1.91272942e-06
284,1.90904395e-06
285,1.90531294e-06
286,1.90153781e-06
287,1.89771996e-06
288,1.89386080e-06
289,1.88996171e-06
290,1.88602407e-06
291,1.88204924e-06
292,1.87803856e-06
293,1.87399339e-06
294,1.86991503e-06
295,1.86580481e-06
296,1.86166402e-06
297,1.85749395e-06
298,1.85329586e-06
299,1.84907103e-06
300,1.84482069e-06
301,1.84054604e-06
302,1.83624813e-06
303,1.83192797e-06
304,1.82758653e-06
305,1.82322483e-06
306,1.81884384e-06
307,1.81444456e-06
308,1.81002795e-06
309,1.80559502e-06
310,1.80114672e-06
311,1.79668405e-06
312,1.79220797e-06
313,1.78771947e-06
314,1.78321953e-06
315,1.77870912e-06
316,1.77418924e-06
317,1.76966086e-06
318,1.76512498e-06
319,1.76058260e-06
320,1.75603470e-06
321,1.75148230e-06
322,1.74692639e-06
323,1.74236800e-06
324,1.73780815e-06
325,1.73324784e-06
326,1.72868812e-06
327,1.72413001e-06
328,1.71957456e-06
329,1.71502280e-06
330,1.71047579e-06
331,1.70593458e-06
332,1.70140022e-06
333,1.69687376e-06
334,1.69235627e-06
335,1.68784881e-06
336,1.68335244e-06
337,1.67886822e-06
338,1.67439721e-06
339,1.66994046e-06
340,1.66549904e-06
341,1.66107399e-06
342,1.65666636e-06
343,1.65227718e-06
344,1.64790749e-06
345,1.64355831e-06
346,1.63923065e-06
347,1.63492551e-06
348,1.63064388e-06
349,1.62638674e-06
350,1.62215505e-06
351,1.61794966e-06
352,1.61377098e-06
353,1.60961932e-06
354,1.60549498e-06
355,1.60139827e-06
356,1.59732947e-06
357,1.59328888e-06
358,1.58927675e-06
359,1.58529337e-06
360,1.58133899e-06
361,1.57741386e-06
362,1.57351820e-06
363,1.56965225e-06
364,1.56581621e-06
365,1.56201027e-06
366,1.55823462e-06
367,1.55448944e-06
368,1.55077487e-06
369,1.54709106e-06
370,1.54343814e-06
371,1.53981623e-06
372,1.53622542e-06
373,1.53266582e-06
374,1.52913748e-06
375,1.52564048e-06
376,1.52217486e-06
377,1.51874067e-06
378,1.51533793e-06
379,1.51196666e-06
380,1.50862686e-06
381,1.50531853e-06
382,1.50204165e-06
383,1.49879620e-06
384,1.49558214e-06
385,1.49239944e-06
386,1.48924803e-06
387,1.48612787e-06
388,1.48303888e-06
389,1.47998101e-06
390,1.47695416e-06
391,1.47395825e-06
392,1.47099319e-06
393,1.46805889e-06
394,1.46515524e-06
395,1.46228214e-06
396,1.45943947e-06
397,1.45662711e-06
398,1.45384494e-06
399,1.45109284e-06
400,1.44837066e-06
401,1.44567832e-06
402,1.44301594e-06
403,1.44038368e-06
404,1.43778171e-06
405,1.43521015e-06
406,1.43266913e-06
407,1.43015877e-06
408,1.42767916e-06
409,1.42523038e-06
410,1.42281252e-06
411,1.42042562e-06
412,1.41806972e-06
413,1.41574486e-06
414,1.41345103e-06
415,1.41118825e-06
416,1.40895648e-06
417,1.40675568e-06
418,1.40458580e-06
419,1.40244677e-06
420,1.40033849e-06
421,1.39826086e-06
422,1.39621375e-06
423,1.39419701e-06
424,1.39221048e-06
425,1.39025398e-06
426,1.38832730e-06
427,1.38643023e-06
428,1.38456253e-06
429,1.38272393e-06
430,1.38091417e-06
431,1.37913295e-06
432,1.37737995e-06
433,1.37565485e-06
434,1.37395730e-06
435,1.37228693e-06
436,1.37064337e-06
437,1.36902621e-06
438,1.36743504e-06
439,1.36586944e-06
440,1.36432895e-06
441,1.36281314e-06
442,1.36132151e-06
443,1.35985360e-06
444,1.35840891e-06
445,1.35698693e-06
446,1.35558714e-06
447,1.35420903e-06
448,1.35285206e-06
449,1.35151568e-06
450,1.35019935e-06
451,1.34890252e-06
452,1.34762466e-06
453,1.34636525e-06
454,1.34512375e-06
455,1.34389964e-06
456,1.34269238e-06
457,1.34150142e-06
458,1.34032623e-06
459,1.33916626e-06
460,1.33802096e-06
461,1.33688980e-06
462,1.33577223e-06
463,1.33466771e-06
464,1.33357569e-06
465,1.33249564e-06
466,1.33142702e-06
467,1.33036929e-06
468,1.32932192e-06
469,1.32828439e-06
470,1.32725616e-06
471,1.32623672e-06
472,1.32522554e-06
473,1.32422211e-06
474,1.32322591e-06
475,1.32223645e-06
476,1.32125320e-06
477,1.32027568e-06
478,1.31930339e-06
479,1.31833582e-06
480,1.31737249e-06
481,1.31641291e-06
482,1.31545660e-06
483,1.31450308e-06
484,1.31355186e-06
485,1.31260247e-06
486,1.31165445e-06
487,1.31070731e-06
488,1.30976059e-06
489,1.30881383e-06
490,1.30786655e-06
491,1.30691831e-06
492,1.30596864e-06
493,1.30501708e-06
494,1.30406318e-06
495,1.30310648e-06
496,1.30214654e-06
497,1.30118291e-06
498,1.30021513e-06
499,1.29924278e-06
500,1.29826540e-06
501,1.29728253e-06
502,1.29629364e-06
503,1.29529817e-06
504,1.29429557e-06
505,1.29328529e-06
506,1.29226680e-06
507,1.29123956e-06
508,1.29020305e-06
509,1.28915675e-06
510,1.28810015e-06
511,1.28703274e-06
512,1.28595403e-06
513,1.28486354e-06
514,1.28376078e-06
515,1.28264529e-06
516,1.28151661e-06
517,1.28037430e-06
518,1.27921792e-06
519,1.27804703e-06
520,1.27686124e-06
521,1.27566014e-06
522,1.27444334e-06
523,1.27321046e-06
524,1.27196114e-06
525,1.27069503e-06
526,1.26941180e-06
527,1.26811112e-06
528,1.26679269e-06
529,1.26545622e-06
530,1.26410142e-06
531,1.26272804e-06
532,1.26133582e-06
533,1.25992454e-06
534,1.25849397e-06
535,1.25704392e-06
536,1.25557419e-06
537,1.25408462e-06
538,1.25257504e-06
539,1.25104532e-06
540,1.24949532e-06
541,1.24792494e-06
542,1.24633407e-06
543,1.24472263e-06
544,1.24309055e-06
545,1.24143778e-06
546,1.23976426e-06
547,1.23806997e-06
548,1.23635490e-06
549,1.23461902e-06
550,1.23286236e-06
551,1.23108495e-06
552,1.22928685e-06
553,1.22746817e-06
554,1.22562903e-06
555,1.22376953e-06
556,1.22188982e-06
557,1.21999003e-06
558,1.21807030e-06
559,1.21613078e-06
560,1.21417164e-06
561,1.21219305e-06
562,1.21019518e-06
563,1.20817821e-06
564,1.20614233e-06
565,1.20408774e-06
566,1.20201463e-06
567,1.19992321e-06
568,1.19781370e-06
569,1.19568631e-06
570,1.19354126e-06
571,1.19137877e-06
572,1.18919909e-06
573,1.18700246e-06
574,1.18478910e-06
575,1.18255927e-06
576,1.18031323e-06
577,1.17805122e-06
578,1.17577351e-06
579,1.17348038e-06
580,1.17117208e-06
581,1.16884890e-06
582,1.16651111e-06
583,1.16415902e-06
584,1.16179289e-06
585,1.15941305e-06
586,1.15701977e-06
587,1.15461339e-06
588,1.15219419e-06
589,1.14976252e-06
590,1.14731868e-06
591,1.14486302e-06
592,1.14239586e-06
593,1.13991754e-06
594,1.13742842e-06
595,1.13492884e-06
596,1.13241916e-06
597,1.12989974e-06
598,1.12737096e-06
599,1.12483318e-06
600,1.12228679e-06
601,1.11495512e-06
602,1.11242712e-06
603,1.10989145e-06
604,1.10734850e-06
605,1.10479867e-06
606,1.10224235e-06
607,1.09967995e-06
608,1.09711187e-06
609,1.09453854e-06
610,1.09196034e-06
611,1.08937772e-06
612,1.08679108e-06
613,1.08420084e-06
614,1.08160744e-06
615,1.07901128e-06
616,1.07641281e-06
617,1.07381244e-06
618,1.07121060e-06
619,1.06860771e-06
620,1.06600421e-06
621,1.06340052e-06
622,1.06079706e-06
623,1.05819425e-06
624,1.05559252e-06
625,1.05299228e-06
626,1.05039394e-06
627,1.04779793e-06
628,1.04520463e-06
629,1.04261447e-06
630,1.04002785e-06
631,1.03744515e-06
632,1.03486677e-06
633,1.03229309e-06
634,1.02972451e-06
635,1.02716139e-06
636,1.02460410e-06
637,1.02205302e-06
638,1.01950849e-06
639,1.01697088e-06
640,1.01444052e-06
641,1.01191777e-06
642,1.00940295e-06
643,1.00689640e-06
644,1.00439843e-06
645,1.00190936e-06
646,9.99429504e-07
647,9.96959158e-07
648,9.94498619e-07
649,9.92048179e-07
650,9.89608119e-07
651,9.87178717e-07
652,9.84760245e-07
653,9.82352965e-07
654,9.79957138e-07
655,9.77573015e-07
656,9.75200844e-07
657,9.72840864e-07
658,9.70493311e-07
659,9.68158414e-07
660,9.65836396e-07
661,9.63527477e-07
662,9.61231868e-07
663,9.58949776e-07
664,9.56681405e-07
665,9.54426949e-07
666,9.52186601e-07
667,9.49960547e-07
668,9.47748968e-07
669,9.45552039e-07
670,9.43369931e-07
671,9.41202809e-07
672,9.39050833e-07
673,9.36914158e-07
674,9.34792934e-07
675,9.32687304e-07
676,9.30597408e-07
677,9.28523377e-07
678,9.26465341e-07
679,9.24423420e-07
680,9.22397730e-07
681,9.20388382e-07
682,9.18395480e-07
683,9.16419121e-07
684,9.14459396e-07
685,9.12516391e-07
686,9.10590185e-07
687,9.08680849e-07
688,9.06788448e-07
689,9.04913040e-07
690,9.03054676e-07
691,9.01213399e-07
692,8.99389247e-07
693,8.97582248e-07
694,8.95792423e-07
695,8.94019787e-07
696,8.92264344e-07
697,8.90526094e-07
698,8.88805027e-07
699,8.87101125e-07
700,8.85414363e-07
701,8.83744707e-07
702,8.82092116e-07
703,8.80456540e-07
704,8.78837921e-07
705,8.77236195e-07
706,8.75651289e-07
707,8.74083120e-07
708,8.72531600e-07
709,8.70996633e-07
710,8.69478115e-07
711,8.67975934e-07
712,8.66489971e-07
713,8.65020101e-07
714,8.63566191e-07
715,8.62128100e-07
716,8.60705684e-07
717,8.59298788e-07
718,8.57907255e-07
719,8.56530918e-07
720,8.55169608e-07
721,8.53823148e-07
722,8.52491356e-07
723,8.51174045e-07
724,8.49871023e-07
725,8.48582095e-07
726,8.47307059e-07
727,8.46045709e-07
728,8.44797838e-07
729,8.43563231e-07
730,8.42341674e-07
731,8.41132945e-07
732,8.39936822e-07
733,8.38753080e-07
734,8.37581489e-07
735,8.36421820e-07
736,8.35273839e-07
737,8.34137310e-07
738,8.33011996e-07
739,8.31897658e-07
740,8.30794055e-07
741,8.29700945e-07
742,8.28618083e-07
743,8.27545224e-07
744,8.26482123e-07
745,8.25428530e-07
746,8.24384199e-07
747,8.23348878e-07
748,8.22322319e-07
749,8.21304269e-07
750,8.20294476e-07
751,8.19292689e-07
752,8.18298652e-07
753,8.17312113e-07
754,8.16332816e-07
755,8.15360507e-07
756,8.14394929e-07
757,8.13435825e-07
758,8.12482940e-07
759,8.11536015e-07
760,8.10594793e-07
761,8.09659015e-07
762,8.08728422e-07
763,8.07802756e-07
764,8.06881755e-07
765,8.05965161e-07
766,8.05052713e-07
767,8.04144149e-07
768,8.03239211e-07
769,8.02337635e-07
770,8.01439162e-07
771,8.00543530e-07
772,7.99650477e-07
773,7.98759743e-07
774,7.97871066e-07
775,7.96984187e-07
776,7.96098844e-07
777,7.95214778e-07
778,7.94331731e-07
779,7.93449443e-07
780,7.92567657e-07
781,7.91686118e-07
782,7.90804569e-07
783,7.89922757e-07
784,7.89040429e-07
785,7.88157335e-07
786,7.87273226e-07
787,7.86387855e-07
788,7.85500977e-07
789,7.84612350e-07
790,7.83721734e-07
791,7.82828892e-07
792,7.81933589e-07
793,7.81035593e-07
794,7.80134678e-07
795,7.79230618e-07
796,7.78323191e-07
797,7.77412182e-07
798,7.76497374e-07
799,7.75578560e-07
800,7.74655534e-07
801,7.73728093e-07
802,7.72796043e-07
803,7.71859189e-07
804,7.70917345e-07
805,7.69970328e-07
806,7.69017960e-07
807,7.68060067e-07
808,7.67096482e-07
809,7.66127042e-07
810,7.65151588e-07
811,7.64169969e-07
812,7.63182036e-07
813,7.62187648e-07
814,7.61186667e-07
815,7.60178963e-07
816,7.59164409e-07
817,7.58142883e-07
818,7.57114271e-07
819,7.56078461e-07
820,7.55035349e-07
821,7.53984834e-07
822,7.52926821e-07
823,7.51861222e-07
824,7.50787950e-07
825,7.49706926e-07
826,7.48618075e-07
827,7.47521327e-07
828,7.46416618e-07
829,7.45303886e-07
830,7.44183076e-07
831,7.43054136e-07
832,7.41917020e-07
833,7.40771686e-07
834,7.39618095e-07
835,7.38456214e-07
836,7.37286015e-07
837,7.36107470e-07
838,7.34920561e-07
839,7.33725269e-07
840,7.32521582e-07
841,7.31309491e-07
842,7.30088991e-07
843,7.28860080e-07
844,7.27622762e-07
845,7.26377043e-07
846,7.25122933e-07
847,7.23860446e-07
848,7.22589600e-07
849,7.21310416e-07
850,7.20022921e-07
851,7.18727142e-07
852,7.17423113e-07
853,7.16110869e-07
854,7.14790451e-07
855,7.13461902e-07
856,7.12125271e-07
857,7.10780608e-07
858,7.09427968e-07
859,7.08067410e-07
860,7.06698996e-07
861,7.05322792e-07
862,7.03938869e-07
863,7.02547301e-07
864,7.01148164e-07
865,6.99741540e-07
866,6.98327514e-07
867,6.96906175e-07
868,6.95477616e-07
869,6.94041934e-07
870,6.92599228e-07
871,6.91149602e-07
872,6.89693165e-07
873,6.88230027e-07
874,6.86760305e-07
875,6.85284115e-07
876,6.83801581e-07
877,6.82312829e-07
878,6.80817987e-07
879,6.79317188e-07
880,6.77810569e-07
881,6.76298268e-07
882,6.74780428e-07
883,6.73257195e-07
884,6.71728717e-07
885,6.70195145e-07
886,6.68656633e-07
887,6.67113339e-07
888,6.65565421e-07
889,6.64013042e-07
890,6.62456366e-07
891,6.60895560e-07
892,6.59330791e-07
893,6.57762230e-07
894,6.56190050e-07
895,6.54614424e-07
896,6.53035528e-07
897,6.51453539e-07
898,6.49868635e-07
899,6.48280996e-07
900,6.46690800e-07
901,6.45098231e-07
902,6.43503469e-07
903,6.41906698e-07
904,6.40308099e-07
905,6.38707857e-07
906,6.37106155e-07
907,6.35503177e-07
908,6.33899107e-07
909,6.32294127e-07
910,6.30688422e-07
911,6.29082175e-07
912,6.27475567e-07
913,6.25868781e-07
914,6.24261999e-07
915,6.22655402e-07
916,6.21049169e-07
917,6.19443480e-07
918,6.17838513e-07
919,6.16234445e-07
920,6.14631454e-07
921,6.13029713e-07
922,6.11429398e-07
923,6.09830681e-07
924,6.08233735e-07
925,6.06638729e-07
926,6.05045833e-07
927,6.03455214e-07
928,6.01867041e-07
929,6.00281477e-07
930,5.98698687e-07
931,5.97118833e-07
932,5.95542077e-07
933,5.93968577e-07
934,5.92398493e-07
935,5.90831979e-07
936,5.89269193e-07
937,5.87710287e-07
938,5.86155414e-07
939,5.84604724e-07
940,5.83058365e-07
941,5.81516486e-07
942,5.79979232e-07
943,5.78446747e-07
944,5.76919173e-07
945,5.75396651e-07
946,5.73879320e-07
947,5.72367318e-07
948,5.70860779e-07
949,5.69359836e-07
950,5.67864622e-07
951,5.66375266e-07
952,5.64891896e-07
953,5.63414637e-07
954,5.61943612e-07
955,5.60478944e-07
956,5.59020750e-07
957,5.57569149e-07
958,5.56124254e-07
959,5.54686178e-07
960,5.53255030e-07
961,5.51830918e-07
962,5.50413945e-07
963,5.49004216e-07
964,5.47601827e-07
965,5.46206877e-07
966,5.44819459e-07
967,5.43439663e-07
968,5.42067578e-07
969,5.40703289e-07
970,5.39346876e-07
971,5.37998420e-07
972,5.36657996e-07
973,5.35325676e-07
974,5.34001529e-07
975,5.32685621e-07
976,5.31378015e-07
977,5.30078769e-07
978,5.28787940e-07
979,5.27505580e-07
980,5.26231737e-07
981,5.24966457e-07
982,5.23709783e-07
983,5.22461751e-07
984,5.21222399e-07
985,5.19991756e-07
986,5.18769850e-07
987,5.17556707e-07
988,5.16352348e-07
989,5.15156789e-07
990,5.13970045e-07
991,5.12792127e-07
992,5.11623043e-07
993,5.10462795e-07
994,5.09311386e-07
995,5.08168813e-07
996,5.07035069e-07
997,5.05910147e-07
998,5.04794033e-07
999,5.03686714e-07
1000,5.02588171e-07
1001,5.01498383e-07
1002,5.00417327e-07
1003,4.99344975e-07
1004,4.98281299e-07
1005,4.97226265e-07
1006,4.96179840e-07
1007,4.95141986e-07
1008,4.94112662e-07
1009,4.93091828e-07
1010,4.92079436e-07
1011,4.91075442e-07
1012,4.90079794e-07
1013,4.89092442e-07
1014,4.88113331e-07
1015,4.87142405e-07
1016,4.86179607e-07
1017,4.85224875e-07
1018,4.84278149e-07
1019,4.83339363e-07
1020,4.82408453e-07
1021,4.81485349e-07
1022,4.80569983e-07
1023,4.79662282e-07
1024,4.78762174e-07
1025,4.77869584e-07
1026,4.76984435e-07
1027,4.76106648e-07
1028,4.75236145e-07
1029,4.74372843e-07
1030,4.73516660e-07
1031,4.72667510e-07
1032,4.71825307e-07
1033,4.70989965e-07
1034,4.70161393e-07
1035,4.69339501e-07
1036,4.68524198e-07
1037,4.67715388e-07
1038,4.66912979e-07
1039,4.66116872e-07
1040,4.65326971e-07
1041,4.64543176e-07
1042,4.63765388e-07
1043,4.62993504e-07
1044,4.62227422e-07
1045,4.61467037e-07
1046,4.60712244e-07
1047,4.59962936e-07
1048,4.59219007e-07
1049,4.58480346e-07
1050,4.57746845e-07
1051,4.57018392e-07
1052,4.56294875e-07
1053,4.55576181e-07
1054,4.54862198e-07
1055,4.54152809e-07
1056,4.53447900e-07
1057,4.52747354e-07
1058,4.52051055e-07
1059,4.51358885e-07
1060,4.50670726e-07
1061,4.49986459e-07
1062,4.49305966e-07
1063,4.48629127e-07
1064,4.47955822e-07
1065,4.47285931e-07
1066,4.46619335e-07
1067,4.45955913e-07
1068,4.45295544e-07
1069,4.44638109e-07
1070,4.43983488e-07
1071,4.43331560e-07
1072,4.42682206e-07
1073,4.42035306e-07
1074,4.41390742e-07
1075,4.40748396e-07
1076,4.40108148e-07
1077,4.39469883e-07
1078,4.38833484e-07
1079,4.38198834e-07
1080,4.37565819e-07
1081,4.36934325e-07
1082,4.36304238e-07
1083,4.35675447e-07
1084,4.35047840e-07
1085,4.34421307e-07
1086,4.33795740e-07
1087,4.33171031e-07
1088,4.32547074e-07
1089,4.31923763e-07
1090,4.31300995e-07
1091,4.30678668e-07
1092,4.30056681e-07
1093,4.29434934e-07
1094,4.28813330e-07
1095,4.28191772e-07
1096,4.27570164e-07
1097,4.26948415e-07
1098,4.26326431e-07
1099,4.25704124e-07
1100,4.25081403e-07
1101,4.24458182e-07
1102,4.23834376e-07
1103,4.23209902e-07
1104,4.22584676e-07
1105,4.21958618e-07
1106,4.21331650e-07
1107,4.20703694e-07
1108,4.20074676e-07
1109,4.19444519e-07
1110,4.18813154e-07
1111,4.18180508e-07
1112,4.17546514e-07
1113,4.16911103e-07
1114,4.16274210e-07
1115,4.15635770e-07
1116,4.14995722e-07
1117,4.14354005e-07
1118,4.13710558e-07
1119,4.13065326e-07
1120,4.12418251e-07
1121,4.11769280e-07
1122,4.11118359e-07
1123,4.10465438e-07
1124,4.09810468e-07
1125,4.09153401e-07
1126,4.08494190e-07
1127,4.07832791e-07
1128,4.07169161e-07
1129,4.06503260e-07
1130,4.05835048e-07
1131,4.05164488e-07
1132,4.04491543e-07
1133,4.03816179e-07
1134,4.03138363e-07
1135,4.02458066e-07
1136,4.01775258e-07
1137,4.01089912e-07
1138,4.00402002e-07
1139,3.99711506e-07
1140,3.99018400e-07
1141,3.98322666e-07
1142,3.97624286e-07
1143,3.96923242e-07
1144,3.96219522e-07
1145,3.95513112e-07
1146,3.94804003e-07
1147,3.94092185e-07
1148,3.93377653e-07
1149,3.92660400e-07
1150,3.91940426e-07
1151,3.91217728e-07
1152,3.90492308e-07
1153,3.89764170e-07
1154,3.89033317e-07
1155,3.88299758e-07
1156,3.87563501e-07
1157,3.86824556e-07
1158,3.86082937e-07
1159,3.85338658e-07
1160,3.84591736e-07
1161,3.83842189e-07
1162,3.83090037e-07
1163,3.82335303e-07
1164,3.81578009e-07
1165,3.80818183e-07
1166,3.80055850e-07
1167,3.79291041e-07
1168,3.78523786e-07
1169,3.77754117e-07
1170,3.76982068e-07
1171,3.76207675e-07
1172,3.75430976e-07
1173,3.74652008e-07
1174,3.73870812e-07
1175,3.73087428e-07
1176,3.72301901e-07
1177,3.71514274e-07
1178,3.70724593e-07
1179,3.69932903e-07
1180,3.69139254e-07
1181,3.68343694e-07
1182,3.67546272e-07
1183,3.66747041e-07
1184,3.65946052e-07
1185,3.65143359e-07
1186,3.64339014e-07
1187,3.63533074e-07
1188,3.62725594e-07
1189,3.61916629e-07
1190,3.61106239e-07
1191,3.60294479e-07
1192,3.59481410e-07
1193,3.58667089e-07
1194,3.57851578e-07
1195,3.57034935e-07
1196,3.56217223e-07
1197,3.55398502e-07
1198,3.54578834e-07
1199,3.53758281e-07
1200,3.52936907e-07
1201,3.52114774e-07
1202,3.51291945e-07
1203,3.50468484e-07
1204,3.49644455e-07
1205,3.48819923e-07
1206,3.47994951e-07
1207,3.47169606e-07
1208,3.46343951e-07
1209,3.45518052e-07
1210,3.44691974e-07
1211,3.43865783e-07
1212,3.43039545e-07
1213,3.42213326e-07
1214,3.41387191e-07
1215,3.40561207e-07
1216,3.39735439e-07
1217,3.38909955e-07
1218,3.38084821e-07
1219,3.37260102e-07
1220,3.36435865e-07
1221,3.35612178e-07
1222,3.34789105e-07
1223,3.33966714e-07
1224,3.33145071e-07
1225,3.32324242e-07
1226,3.31504294e-07
1227,3.30685292e-07
1228,3.29867303e-07
1229,3.29050392e-07
1230,3.28234625e-07
1231,3.27420067e-07
1232,3.26606784e-07
1233,3.25794841e-07
1234,3.24984302e-07
1235,3.24175232e-07
1236,3.23367695e-07
1237,3.22561754e-07
1238,3.21757472e-07
1239,3.20954913e-07
1240,3.20154139e-07
1241,3.19355211e-07
1242,3.18558191e-07
1243,3.17763140e-07
1244,3.16970117e-07
1245,3.16179182e-07
1246,3.15390394e-07
1247,3.14603811e-07
1248,3.13819491e-07
1249,3.13037489e-07
1250,3.12257861e-07
