k,rel_diff
1.015124623115578,-0.0008682213973638664
1.0251743718592965,-0.0008682806584346947
1.035224120603015,-0.0008683383483830687
1.0452738693467336,-0.0008683945205949506
1.0553236180904522,-0.0008684492263554278
1.0653733668341707,-0.0008685025149443026
1.0754231155778895,-0.000868554433741231
1.085472864321608,-0.0008686050282991076
1.0955226130653266,-0.0008686543424352156
1.1055723618090452,-0.0008687024183093861
1.1156221105527637,-0.000868749296496163
1.1256718592964823,-0.0008687950160536362
1.135721608040201,-0.0008688396145937194
1.1457713567839196,-0.0008688831283466536
1.1558211055276382,-0.0008689255922137429
1.1658708542713567,-0.0008689670398319693
1.1759206030150753,-0.0008690075036282829
1.1859703517587938,-0.0008690470148635665
1.1960201005025126,-0.0008690856036873695
1.2060698492462312,-0.0008691232991865361
1.2161195979899497,-0.0008691601294226192
1.2261693467336683,-0.0008691961214806199
1.2362190954773868,-0.0008692313015044029
1.2462688442211054,-0.000869265694736221
1.2563185929648242,-0.0008692993255562387
1.2663683417085427,-0.0008693322136120729
1.2764180904522613,-0.0008693643638727488
1.2864678391959798,-0.0008693957782071049
1.2965175879396984,-0.0008694264586970313
1.306567336683417,-0.0008694564076179301
1.3166170854271355,-0.0008694856274307217
1.3266668341708543,-0.0008695141207659685
1.3367165829145728,-0.0008695418904137719
1.3467663316582914,-0.0008695689393125594
1.35681608040201,-0.0008695952705390919
1.3668658291457285,-0.0008696208872991384
1.376915577889447,-0.0008696457929135981
1.3869653266331659,-0.000869669990817834
1.3970150753768844,-0.000869693484545242
1.407064824120603,-0.0008697162777264733
1.4171145728643215,-0.000869738374075113
1.42716432160804,-0.000869759777388901
1.4372140703517586,-0.0008697804915338558
1.4472638190954774,-0.0008698005204477166
1.457313567839196,-0.0008698198681275082
1.4673633165829145,-0.0008698385386236573
1.477413065326633,-0.0008698565360397703
1.4874628140703516,-0.0008698738645243065
1.4975125628140702,-0.0008698905282669145
1.507562311557789,-0.0008699065314932142
1.5176120603015075,-0.0008699218784623541
1.527661809045226,-0.0008699365734603504
1.5377115577889446,-0.0008699506207996421
1.5477613065326632,-0.0008699640248148732
1.5578110552763818,-0.0008699767898556754
1.5678608040201005,-0.0008699889210003198
1.577910552763819,-0.0008700004419592844
1.5879603015075376,-0.0008700113956678912
1.5980100502512562,-0.000870021824592726
1.6080597989949748,-0.0008700317697557525
1.6181095477386933,-0.0008700412707902672
1.628159296482412,-0.0008700503659878622
1.6382090452261306,-0.0008700590923461649
1.6482587939698492,-0.0008700674856106927
1.6583085427135678,-0.0008700755803177085
1.6683582914572863,-0.0008700834098404053
1.6784080402010049,-0.0008700910064237677
1.6884577889447236,-0.0008700984012254276
1.6985075376884422,-0.0008701056243504146
1.7085572864321608,-0.0008701127048876822
1.7186070351758793,-0.0008701196709480774
1.7286567839195979,-0.0008701265496889876
1.7387065326633164,-0.0008701333673518663
1.7487562814070352,-0.0008701401492928751
1.7588060301507538,-0.0008701469200101952
1.7688557788944723,-0.000870153703171006
1.7789055276381909,-0.0008701605216435704
1.7889552763819094,-0.0008701673975195501
1.799005025125628,-0.0008701743521404293
1.8090547738693468,-0.0008701814061208291
1.8191045226130653,-0.000870188579375708
1.8291542713567839,-0.0008701958911394581
1.8392040201005024,-0.0008702033599875536
1.849253768844221,-0.0008702110038613098
1.8593035175879395,-0.0008702188400859789
1.8693532663316583,-0.0008702268853886252
1.8794030150753769,-0.0008702351559221055
1.8894527638190954,-0.0008702436672781699
1.899502512562814,-0.0008702524345078899
1.9095522613065326,-0.0008702614721404212
1.919602010050251,-0.000870270794195438
1.9296517587939699,-0.0008702804142008969
1.9397015075376884,-0.0008702903452109112
1.949751256281407,-0.0008703005993404567
1.9598010050251256,-0.0008703111734474911
1.969850753768844,-0.0008703220471206752
1.9799005025125627,-0.0008703331995261188
1.9899502512562812,-0.0008703446104086909
2.0,-0.0008703562600692605
