l,BB
300,3.8150907849021096e-15
301,3.833692253676661e-15
302,3.852209215668883e-15
303,3.870641470415962e-15
304,3.888988857899712e-15
305,3.907251259755781e-15
306,3.925428600599265e-15
307,3.943520849486263e-15
308,3.961528021514701e-15
309,3.979450179552121e-15
310,3.997287435995187e-15
311,4.015039954671597e-15
312,4.032707952750011e-15
313,4.050291702742155e-15
314,4.067791534476128e-15
315,4.085207837130529e-15
316,4.102541061210635e-15
317,4.119791720518102e-15
318,4.136960394018344e-15
319,4.154047727736297e-15
320,4.1710544364313595e-15
321,4.187981305251425e-15
322,4.20482919124582e-15
323,4.22159902467757e-15
324,4.238291810239308e-15
325,4.254908628048593e-15
326,4.271450634473526e-15
327,4.287919062730171e-15
328,4.304315223274401e-15
329,4.320640503996863e-15
330,4.3368963701124756e-15
331,4.353084363901923e-15
332,4.3692061041104116e-15
333,4.385263285186664e-15
334,4.401257676214314e-15
335,4.417191119620017e-15
336,4.4330655296341556e-15
337,4.448882890509829e-15
338,4.464645254520195e-15
339,4.480354739706264e-15
340,4.4960135274244185e-15
341,4.511623859710183e-15
342,4.5271880363994405e-15
343,4.542708412153793e-15
344,4.558187393253269e-15
345,4.5736274342728255e-15
346,4.5890310346379485e-15
347,4.6044007351005335e-15
348,4.619739114060597e-15
349,4.635048783907299e-15
350,4.650332387245517e-15
351,4.6655925931353715e-15
352,4.680832093317503e-15
353,4.696053598473371e-15
354,4.711259834482111e-15
355,4.726453538790094e-15
356,4.741637456813679e-15
357,4.756814338481149e-15
358,4.77198693480589e-15
359,4.787157994722892e-15
360,4.802330261936956e-15
361,4.817506472021808e-15
362,4.832689349638237e-15
363,4.847881605971028e-15
364,4.863085936338412e-15
365,4.878305017994047e-15
366,4.8935415081600245e-15
367,4.9087980422581774e-15
368,4.9240772323356466e-15
369,4.939381665741872e-15
370,4.9547139039675385e-15
371,4.9700764817408665e-15
372,4.9854719062681615e-15
373,5.000902656740118e-15
374,5.016371183954247e-15
375,5.0318799101852475e-15
376,5.047431229119853e-15
377,5.063027506077751e-15
378,5.078671078236357e-15
379,5.0943642550699115e-15
380,5.110109318848869e-15
381,5.125908525260025e-15
382,5.141764104042696e-15
383,5.1576782597493214e-15
384,5.1736531724657845e-15
385,5.189690998600782e-15
386,5.205793871648269e-15
387,5.2219639029187824e-15
388,5.2382031822427844e-15
389,5.25451377860075e-15
390,5.270897740684507e-15
391,5.287357097352581e-15
392,5.303893857982021e-15
393,5.320510012692374e-15
394,5.3372075324498685e-15
395,5.353988368967312e-15
396,5.370854454513512e-15
397,5.387807701481095e-15
398,5.40485000184929e-15
399,5.421983226390225e-15
400,5.439209223748787e-15
401,5.456529819286226e-15
402,5.4739468137677215e-15
403,5.49146198183786e-15
404,5.509077070332776e-15
405,5.526793796378958e-15
406,5.5446138453603454e-15
407,5.562538868689843e-15
408,5.580570481441412e-15
409,5.598710259817398e-15
410,5.616959738534727e-15
411,5.635320408032409e-15
412,5.653793711645147e-15
413,5.672381042621167e-15
414,5.69108374116424e-15
415,5.709903091338568e-15
416,5.728840318021208e-15
417,5.747896583802094e-15
418,5.767072985920021e-15
419,5.786370553221819e-15
420,5.805790243181097e-15
421,5.825332938986266e-15
422,5.844999446725192e-15
423,5.864790492670734e-15
424,5.884706720737641e-15
425,5.9047486900157825e-15
426,5.924916872553835e-15
427,5.945211651252878e-15
428,5.9656333180027226e-15
429,5.98618207198843e-15
430,6.006858018252248e-15
431,6.02766116645545e-15
432,6.0485914299105405e-15
433,6.069648624815766e-15
434,6.090832469766162e-15
435,6.112142585521769e-15
436,6.133578495004496e-15
437,6.1551396235595946e-15
438,6.176825299482366e-15
439,6.198634754752105e-15
440,6.220567126047761e-15
441,6.24262145595908e-15
442,6.264796694454762e-15
443,6.28709170050233e-15
444,6.309505243972217e-15
445,6.332036007641476e-15
446,6.354682589419372e-15
447,6.377443504712377e-15
448,6.400317188916974e-15
449,6.423302000027795e-15
450,6.446396221361927e-15
451,6.46959806435943e-15
452,6.49290567141999e-15
453,6.516317118810992e-15
454,6.5398304195891766e-15
455,6.563443526498648e-15
456,6.587154334897202e-15
457,6.610960685589591e-15
458,6.634860367663307e-15
459,6.6588511212126215e-15
460,6.682930639983911e-15
461,6.707096573932029e-15
462,6.731346531631753e-15
463,6.75567808258729e-15
464,6.780088759374062e-15
465,6.804576059649374e-15
466,6.829137447992413e-15
467,6.853770357561822e-15
468,6.878472191622342e-15
469,6.903240324846828e-15
470,6.928072104480066e-15
471,6.952964851301259e-15
472,6.977915860428336e-15
473,7.0029224019295595e-15
474,7.0279817212913645e-15
475,7.0530910397190616e-15
476,7.078247554276049e-15
477,7.1034484379059e-15
478,7.128690839299024e-15
479,7.15397188266451e-15
480,7.179288667382677e-15
481,7.204638267584503e-15
482,7.23001773164218e-15
483,7.255424081623958e-15
484,7.280854312688494e-15
485,7.306305392488546e-15
486,7.331774260540462e-15
487,7.357257827623438e-15
488,7.382752975209865e-15
489,7.408256554952147e-15
490,7.433765388236481e-15
491,7.459276265813722e-15
492,7.484785947529347e-15
493,7.51029116220139e-15
494,7.535788607594696e-15
495,7.561274950553986e-15
496,7.586746827299672e-15
497,7.612200843887568e-15
498,7.637633576853685e-15
499,7.6630415740353e-15
500,7.688421355598961e-15
501,7.713769415256855e-15
502,7.73908222169041e-15
503,7.764356220177986e-15
504,7.789587834418128e-15
505,7.814773468579532e-15
506,7.839909509516845e-15
507,7.86499232920856e-15
508,7.890018287356011e-15
509,7.914983734186816e-15
510,7.939885013409068e-15
511,7.964718465333452e-15
512,7.989480430128575e-15
513,8.014167251219388e-15
514,8.038775278795071e-15
515,8.063300873420602e-15
516,8.087740409714175e-15
517,8.112090280116507e-15
518,8.13634689869393e-15
519,8.160506704960954e-15
520,8.184566167722411e-15
521,8.208521788900057e-15
522,8.232370107347841e-15
523,8.256107702582642e-15
524,8.27973119847169e-15
525,8.303237266841684e-15
526,8.326622630959756e-15
527,8.349884068925425e-15
528,8.373018416891285e-15
529,8.396022572171055e-15
530,8.41889349614649e-15
531,8.441628217031898e-15
532,8.464223832414251e-15
533,8.486677511629964e-15
534,8.50898649791673e-15
535,8.531148110354185e-15
536,8.553159745596485e-15
537,8.575018879352409e-15
538,8.596723067701992e-15
539,8.618269948127567e-15
540,8.639657240356171e-15
541,8.660882746981703e-15
542,8.681944353875237e-15
543,8.702840030370252e-15
544,8.723567829268953e-15
545,8.744125886645706e-15
546,8.764512421489258e-15
547,8.78472573515044e-15
548,8.804764210660032e-15
549,8.824626311887846e-15
550,8.84431058260022e-15
551,8.863815645373068e-15
552,8.88314020043905e-15
553,8.902283024450085e-15
554,8.921242969171993e-15
555,8.94001896014487e-15
556,8.958609995318846e-15
557,8.977015143669299e-15
558,8.995233543821481e-15
559,9.013264402727517e-15
560,9.031106994338356e-15
561,9.048760658364654e-15
562,9.066224799088308e-15
563,9.08349888426976e-15
564,9.100582444151374e-15
565,9.117475070539486e-15
566,9.134176416045453e-15
567,9.150686193415855e-15
568,9.167004175017189e-15
569,9.183130192435666e-15
570,9.19906413624039e-15
571,9.214805955888186e-15
572,9.230355659752029e-15
573,9.24571331531967e-15
574,9.26087904952099e-15
575,9.27585304921887e-15
576,9.290635561781074e-15
577,9.305226895840732e-15
578,9.319627422133346e-15
579,9.333837574481801e-15
580,9.347857850844583e-15
581,9.361688814475143e-15
582,9.375331095154204e-15
583,9.388785390481716e-15
584,9.402052467216417e-15
585,9.415133162662063e-15
586,9.428028386041656e-15
587,9.440739119914774e-15
588,9.45326642154742e-15
589,9.46561142426274e-15
590,9.477775338738346e-15
591,9.489759454265721e-15
592,9.50156513988992e-15
593,9.513193845489645e-15
594,9.52464710271762e-15
595,9.535926525852342e-15
596,9.547033812478849e-15
597,9.557970744031543e-15
598,9.56873918617698e-15
599,9.579341089031664e-15
600,9.589778487177191e-15
601,9.600053499509768e-15
602,9.610168328865649e-15
603,9.620125261489005e-15
604,9.629926666235942e-15
605,9.639574993626054e-15
606,9.649072774651416e-15
607,9.65842261939642e-15
608,9.667627215443334e-15
609,9.676689326076224e-15
610,9.685611788301315e-15
611,9.694397510662523e-15
612,9.703049470885772e-15
613,9.711570713350611e-15
614,9.719964346392737e-15
615,9.728233539471401e-15
616,9.73638152018663e-15
617,9.744411571182587e-15
618,9.752327026923028e-15
619,9.76013127041216e-15
620,9.767827729797755e-15
621,9.775419874920051e-15
622,9.782911213844569e-15
623,9.79030528932791e-15
624,9.797605675294103e-15
625,9.804815973303718e-15
626,9.81193980905454e-15
627,9.8189808289195e-15
628,9.825942696518027e-15
629,9.832829089377773e-15
630,9.839643695660083e-15
631,9.84639021100598e-15
632,9.853072335446596e-15
633,9.859693770482742e-15
634,9.866258216250277e-15
635,9.872769368855691e-15
636,9.87923091783586e-15
637,9.885646543786088e-15
638,9.892019916133365e-15
639,9.898354691085607e-15
640,9.904654509726616e-15
641,9.910922996299835e-15
642,9.917163756634314e-15
643,9.92338037674414e-15
644,9.929576421602516e-15
645,9.935755434038432e-15
646,9.94192093380947e-15
647,9.948076416809282e-15
648,9.954225354417991e-15
649,9.960371192955201e-15
650,9.966517353279657e-15
651,9.972667230466378e-15
652,9.978824193598418e-15
653,9.984991585624767e-15
654,9.991172723281406e-15
655,9.997370897083023e-15
656,1.000358937135533e-14
657,1.0009831384259709e-14
658,1.001610014787456e-14
659,1.0022398848245108e-14
660,1.0028730645430454e-14
661,1.0035098673514926e-14
662,1.0041506040575969e-14
663,1.0047955828608534e-14
664,1.0054451093371655e-14
665,1.0060994864150313e-14
666,1.0067590143453873e-14
667,1.0074239906586187e-14
668,1.0080947101138244e-14
669,1.0087714646344926e-14
670,1.0094545432332363e-14
671,1.0101442319237814e-14
672,1.0108408136210363e-14
673,1.0115445680266485e-14
674,1.0122557715025275e-14
675,1.0129746969300965e-14
676,1.0137016135586284e-14
677,1.01443678683867e-14
678,1.0151804782437662e-14
679,1.0159329450810249e-14
680,1.0166944402907792e-14
681,1.0174652122342023e-14
682,1.0182455044735365e-14
683,1.0190355555418847e-14
684,1.0198355987077024e-14
685,1.0206458617305305e-14
686,1.0214665666136807e-14
687,1.0222979293518499e-14
688,1.0231401596769466e-14
689,1.0239934608028365e-14
690,1.024858029169883e-14
691,1.0257340541908776e-14
692,1.0266217180020524e-14
693,1.0275211952164095e-14
694,1.028432652684679e-14
695,1.0293562492621721e-14
696,1.0302921355863697e-14
697,1.0312404538627893e-14
698,1.0322013376630942e-14
699,1.0331749117340867e-14
700,1.0341612918236957e-14
701,1.0351605845177465e-14
702,1.036172887093743e-14
703,1.0371982873907719e-14
704,1.0382368636975219e-14
705,1.0392886846556485e-14
706,1.040353809182029e-14
707,1.041432286409919e-14
708,1.0425241556484542e-14
709,1.0436294463598565e-14
710,1.0447481781560848e-14
711,1.045880360813813e-14
712,1.0470259943077888e-14
713,1.048185068860926e-14
714,1.0493575650128115e-14
715,1.0505434537044357e-14
716,1.0517426963787176e-14
717,1.0529552450964067e-14
718,1.054181042665371e-14
719,1.055420022783773e-14
720,1.056672110195878e-14
721,1.05793722085708e-14
722,1.0592152621105911e-14
723,1.060506132870433e-14
724,1.0618097238148024e-14
725,1.063125917581487e-14
726,1.0644545889717562e-14
727,1.0657956051545922e-14
728,1.0671488258738902e-14
729,1.06851410365751e-14
730,1.0698912840240465e-14
731,1.0712802056883174e-14
732,1.0726807007640848e-14
733,1.0740925949633875e-14
734,1.0755157077889372e-14
735,1.0769498527221354e-14
736,1.078394837402742e-14
737,1.0798504638020333e-14
738,1.0813165283862859e-14
739,1.0827928222717306e-14
740,1.0842791313690875e-14
741,1.0857752365195144e-14
742,1.087280913618799e-14
743,1.0887959337316872e-14
744,1.0903200631950737e-14
745,1.0918530637119137e-14
746,1.09339469243314e-14
747,1.0949447020304725e-14
748,1.0965028407589738e-14
749,1.098068852511373e-14
750,1.0996424768617621e-14
751,1.1012234491031475e-14
752,1.1028115002761325e-14
753,1.1044063571926599e-14
754,1.1060077424527457e-14
755,1.1076153744571771e-14
756,1.1092289674160902e-14
757,1.1108482313564266e-14
758,1.1124728721258353e-14
759,1.1141025913968542e-14
760,1.1157370866720776e-14
761,1.1173760512913085e-14
762,1.1190191744410213e-14
763,1.1206661411678875e-14
764,1.1223166323973517e-14
765,1.1239703249594678e-14
766,1.1256268916196845e-14
767,1.1272860011198818e-14
768,1.1289473182265834e-14
769,1.1306105037905781e-14
770,1.1322752148155624e-14
771,1.1339411045393268e-14
772,1.1356078225251386e-14
773,1.1372750147671011e-14
774,1.1389423238067888e-14
775,1.140609388863602e-14
776,1.1422758459773585e-14
777,1.1439413281654127e-14
778,1.1456054655920331e-14
779,1.1472678857506713e-14
780,1.1489282136593468e-14
781,1.1505860720690651e-14
782,1.1522410816836729e-14
783,1.1538928613909105e-14
784,1.155541028505292e-14
785,1.1571851990208446e-14
786,1.1588249878731911e-14
787,1.1604600092098024e-14
788,1.1620898766686903e-14
789,1.1637142036643514e-14
790,1.1653326036768919e-14
791,1.1669446905482294e-14
792,1.1685500787805215e-14
793,1.1701483838374526e-14
794,1.1717392224454547e-14
795,1.1733222128967528e-14
796,1.1748969753493951e-14
797,1.1764631321260837e-14
798,1.1780203080090356e-14
799,1.1795681305295698e-14
800,1.1811062302533042e-14
801,1.1826342410573474e-14
802,1.18415180040021e-14
803,1.1856585495828187e-14
804,1.1871541339999618e-14
805,1.1886382033818942e-14
806,1.1901104120238347e-14
807,1.1915704190045626e-14
808,1.1930178883915939e-14
809,1.194452489435774e-14
810,1.1958738967499628e-14
811,1.1972817904762767e-14
812,1.1986758564388625e-14
813,1.200055786283667e-14
814,1.2014212776039519e-14
815,1.2027720340520721e-14
816,1.2041077654387414e-14
817,1.2054281878185126e-14
818,1.206733023562876e-14
819,1.2080220014210045e-14
820,1.2092948565689022e-14
821,1.2105513306475504e-14
822,1.211791171790298e-14
823,1.2130141346415158e-14
824,1.214219980364893e-14
825,1.2154084766450527e-14
826,1.2165793976815875e-14
827,1.2177325241770299e-14
828,1.2188676433188967e-14
829,1.2199845487579013e-14
830,1.2210830405836163e-14
831,1.2221629252960651e-14
832,1.2232240157769624e-14
833,1.224266131259998e-14
834,1.2252890973020922e-14
835,1.2262927457553194e-14
836,1.2272769147407604e-14
837,1.2282414486257445e-14
838,1.2291861980051956e-14
839,1.2301110196856303e-14
840,1.2310157766757283e-14
841,1.2319003381813545e-14
842,1.2327645796071699e-14
843,1.2336083825640664e-14
844,1.2344316348832787e-14
845,1.235234230637361e-14
846,1.2360160701690952e-14
847,1.2367770601253218e-14
848,1.2375171135001877e-14
849,1.2382361496837759e-14
850,1.2389340945179451e-14
851,1.2396108803588804e-14
852,1.240266446145164e-14
853,1.2409007374722454e-14
854,1.2415137066716132e-14
855,1.2421053128943777e-14
856,1.2426755221996376e-14
857,1.243224307645006e-14
858,1.243751649381424e-14
859,1.244257534747561e-14
860,1.2447419583669677e-14
861,1.2452049222445283e-14
862,1.245646435862591e-14
863,1.2460665162750813e-14
864,1.2464651881986975e-14
865,1.2468424841015561e-14
866,1.2471984442877001e-14
867,1.2475331169751536e-14
868,1.247846558368166e-14
869,1.2481388327236953e-14
870,1.2484100124093403e-14
871,1.2486601779525011e-14
872,1.2488894180811617e-14
873,1.2490978297540361e-14
874,1.2492855181812248e-14
875,1.2494525968328132e-14
876,1.2495991874367843e-14
877,1.2497254199651608e-14
878,1.2498314326075812e-14
879,1.2499173717321793e-14
880,1.2499833918348899e-14
881,1.2500296554750661e-14
882,1.2500563331993174e-14
883,1.2500636034517377e-14
884,1.2500516524726909e-14
885,1.2500206741840333e-14
886,1.2499708700642643e-14
887,1.2499024490103561e-14
888,1.249815627189321e-14
889,1.249710627878878e-14
890,1.2495876812988145e-14
891,1.2494470244318036e-14
892,1.2492889008361993e-14
893,1.2491135604509864e-14
894,1.2489212593930383e-14
895,1.248712259748747e-14
896,1.2484868293589906e-14
897,1.2482452416006967e-14
898,1.2479877751637364e-14
899,1.247714713825275e-14
900,1.2474263462222914e-14
901,1.2471229656221781e-14
902,1.2468048696942428e-14
903,1.2464723602811801e-14
904,1.2461257431721865e-14
905,1.2457653278779944e-14
906,1.2453914274091893e-14
907,1.245004358059234e-14
908,1.2446044391900288e-14
909,1.2441919930243072e-14
910,1.2437673444424876e-14
911,1.2433308207869253e-14
912,1.2428827516719326e-14
913,1.2424234688004894e-14
914,1.2419533057893777e-14
915,1.2414725980014989e-14
916,1.240981682385597e-14
917,1.2404808973242385e-14
918,1.2399705824894856e-14
919,1.2394510787070436e-14
920,1.2389227278274375e-14
921,1.2383858726052087e-14
922,1.2378408565854245e-14
923,1.2372880239979066e-14
924,1.2367277196565422e-14
925,1.2361602888670387e-14
926,1.2355860773385234e-14
927,1.2350054311023368e-14
928,1.2344186964341515e-14
929,1.2338262197808741e-14
930,1.2332283476917163e-14
931,1.2326254267508842e-14
932,1.2320178035135915e-14
933,1.2314058244435616e-14
934,1.2307898358505208e-14
935,1.2301701838295573e-14
936,1.2295472141979834e-14
937,1.2289212724328333e-14
938,1.228292703605762e-14
939,1.2276618523149905e-14
940,1.2270290626154107e-14
941,1.226394677944152e-14
942,1.225759041042168e-14
943,1.2251224938716446e-14
944,1.2244853775274394e-14
945,1.2238480321437108e-14
946,1.22321079679476e-14
947,1.2225740093895105e-14
948,1.2219380065591885e-14
949,1.2213031235392556e-14
950,1.2206696940443719e-14
951,1.2200380501370716e-14
952,1.2194085220892245e-14
953,1.2187814382372045e-14
954,1.2181571248309674e-14
955,1.2175359058770793e-14
956,1.2169181029749683e-14
957,1.2163040351485612e-14
958,1.2156940186725857e-14
959,1.2150883668942814e-14
960,1.2144873900502978e-14
961,1.2138913950808941e-14
962,1.2133006854402477e-14
963,1.212715560904953e-14
964,1.2121363173806884e-14
965,1.2115632467071272e-14
966,1.2109966364632833e-14
967,1.2104367697729158e-14
968,1.2098839251110255e-14
969,1.2093383761118283e-14
970,1.2088003913797081e-14
971,1.2082702343036493e-14
972,1.2077481628749698e-14
973,1.2072344295103518e-14
974,1.206729280879879e-14
975,1.2062329577418112e-14
976,1.2057456947831489e-14
977,1.2052677204679415e-14
978,1.2047992568934381e-14
979,1.2043405196547773e-14
980,1.2038917177175271e-14
981,1.2034530533005625e-14
982,1.2030247217679823e-14
983,1.2026069115302065e-14
984,1.2021998039565136e-14
985,1.2018035732966608e-14
986,1.2014183866131699e-14
987,1.2010444037239446e-14
988,1.200681777155912e-14
989,1.2003306521078045e-14
990,1.1999911664242773e-14
991,1.1996634505789966e-14
992,1.1993476276686221e-14
993,1.1990438134150497e-14
994,1.198752116177564e-14
995,1.1984726369731624e-14
996,1.1982054695059997e-14
997,1.1979507002035717e-14
998,1.1977084082603745e-14
999,1.1974786656888758e-14
1000,1.1972615373761388e-14
1001,1.1970570811456704e-14
1002,1.1968653478247974e-14
1003,1.1966863813157667e-14
1004,1.1965202186707395e-14
1005,1.196366890169496e-14
1006,1.1962264193995225e-14
1007,1.196098823337907e-14
1008,1.1959841124341634e-14
1009,1.195882290693234e-14
1010,1.1957933557586961e-14
1011,1.1957172989950327e-14
1012,1.1956541055689934e-14
1013,1.195603754528077e-14
1014,1.195566218878559e-14
1015,1.1955414656592495e-14
1016,1.1955294560132097e-14
1017,1.1955301452558404e-14
1018,1.1955434829395521e-14
1019,1.1955694129135692e-14
1020,1.1956078733818834e-14
1021,1.1956587969548635e-14
1022,1.1957221106978239e-14
1023,1.195797736175075e-14
1024,1.1958855894903859e-14
1025,1.1959855813223362e-14
1026,1.1960976169568802e-14
1027,1.1962215963154688e-14
1028,1.1963574139796099e-14
1029,1.196504959213111e-14
1030,1.1966641159811785e-14
1031,1.1968347629661935e-14
1032,1.1970167735826833e-14
1033,1.1972100159899738e-14
1034,1.1974143531040847e-14
1035,1.1976296426086915e-14
