l,BB
435,1.37242653e-06
436,1.37078073e-06
437,1.36916126e-06
438,1.36756772e-06
439,1.36599966e-06
440,1.36445665e-06
441,1.36293823e-06
442,1.36144394e-06
443,1.35997328e-06
444,1.35852577e-06
445,1.35710090e-06
446,1.35569816e-06
447,1.35431702e-06
448,1.35295694e-06
449,1.35161740e-06
450,1.35029783e-06
451,1.34899770e-06
452,1.34771647e-06
453,1.34645362e-06
454,1.34520863e-06
455,1.34398096e-06
456,1.34277007e-06
457,1.34157542e-06
458,1.34039648e-06
459,1.33923269e-06
460,1.33808353e-06
461,1.33694844e-06
462,1.33582689e-06
463,1.33471832e-06
464,1.33362221e-06
465,1.33253802e-06
466,1.33146520e-06
467,1.33040322e-06
468,1.32935155e-06
469,1.32830967e-06
470,1.32727705e-06
471,1.32625317e-06
472,1.32523751e-06
473,1.32422956e-06
474,1.32322880e-06
475,1.32223473e-06
476,1.32124684e-06
477,1.32026464e-06
478,1.31928763e-06
479,1.31831532e-06
480,1.31734722e-06
481,1.31638283e-06
482,1.31542169e-06
483,1.31446330e-06
484,1.31350720e-06
485,1.31255290e-06
486,1.31159994e-06
487,1.31064785e-06
488,1.30969617e-06
489,1.30874442e-06
490,1.30779215e-06
491,1.30683889e-06
492,1.30588419e-06
493,1.30492760e-06
494,1.30396866e-06
495,1.30300692e-06
496,1.30204193e-06
497,1.30107325e-06
498,1.30010042e-06
499,1.29912302e-06
500,1.29814059e-06
501,1.29715269e-06
502,1.29615876e-06
503,1.29515827e-06
504,1.29415066e-06
505,1.29313538e-06
506,1.29211191e-06
507,1.29107970e-06
508,1.29003824e-06
509,1.28898701e-06
510,1.28792550e-06
511,1.28685321e-06
512,1.28576965e-06
513,1.28467432e-06
514,1.28356677e-06
515,1.28244651e-06
516,1.28131310e-06
517,1.28016608e-06
518,1.27900503e-06
519,1.27782952e-06
520,1.27663914e-06
521,1.27543350e-06
522,1.27421219e-06
523,1.27297485e-06
524,1.27172112e-06
525,1.27045065e-06
526,1.26916310e-06
527,1.26785816e-06
528,1.26653552e-06
529,1.26519489e-06
530,1.26383599e-06
531,1.26245857e-06
532,1.26106237e-06
533,1.25964716e-06
534,1.25821273e-06
535,1.25675887e-06
536,1.25528541e-06
537,1.25379216e-06
538,1.25227898e-06
539,1.25074572e-06
540,1.24919225e-06
541,1.24761847e-06
542,1.24602428e-06
543,1.24440958e-06
544,1.24277433e-06
545,1.24111844e-06
546,1.23944190e-06
547,1.23774465e-06
548,1.23602670e-06
549,1.23428803e-06
550,1.23252865e-06
551,1.23074859e-06
552,1.22894794e-06
553,1.22712678e-06
554,1.22528525e-06
555,1.22342344e-06
556,1.22154150e-06
557,1.21963956e-06
558,1.21771777e-06
559,1.21577629e-06
560,1.21381526e-06
561,1.21183487e-06
562,1.20983528e-06
563,1.20781669e-06
564,1.20577927e-06
565,1.20372322e-06
566,1.20164875e-06
567,1.19955606e-06
568,1.19744535e-06
569,1.19531686e-06
570,1.19317080e-06
571,1.19100739e-06
572,1.18882688e-06
573,1.18662950e-06
574,1.18441549e-06
575,1.18218509e-06
576,1.17993857e-06
577,1.17767617e-06
578,1.17539816e-06
579,1.17310481e-06
580,1.17079638e-06
581,1.16847316e-06
582,1.16613542e-06
583,1.16378346e-06
584,1.16141755e-06
585,1.15903801e-06
586,1.15664512e-06
587,1.15423921e-06
588,1.15182057e-06
589,1.14938953e-06
590,1.14694642e-06
591,1.14449155e-06
592,1.14202527e-06
593,1.13954792e-06
594,1.13705983e-06
595,1.13456137e-06
596,1.13205289e-06
597,1.12953474e-06
598,1.12700730e-06
599,1.12447094e-06
600,1.12192604e-06
601,1.11459590e-06
602,1.11206953e-06
603,1.10953556e-06
604,1.10699438e-06
605,1.10444639e-06
606,1.10189197e-06
607,1.09933153e-06
608,1.09676548e-06
609,1.09419423e-06
610,1.09161819e-06
611,1.08903777e-06
612,1.08645339e-06
613,1.08386547e-06
614,1.08127444e-06
615,1.07868071e-06
616,1.07608470e-06
617,1.07348685e-06
618,1.07088758e-06
619,1.06828731e-06
620,1.06568647e-06
621,1.06308548e-06
622,1.06048476e-06
623,1.05788473e-06
624,1.05528581e-06
625,1.05268842e-06
626,1.05009297e-06
627,1.04749987e-06
628,1.04490953e-06
629,1.04232234e-06
630,1.03973871e-06
631,1.03715904e-06
632,1.03458370e-06
633,1.03201310e-06
634,1.02944760e-06
635,1.02688758e-06
636,1.02433341e-06
637,1.02178546e-06
638,1.01924408e-06
639,1.01670961e-06
640,1.01418242e-06
641,1.01166283e-06
642,1.00915118e-06
643,1.00664780e-06
644,1.00415300e-06
645,1.00166710e-06
646,9.99190409e-07
647,9.96723222e-07
648,9.94265835e-07
649,9.91818536e-07
650,9.89381607e-07
651,9.86955323e-07
652,9.84539953e-07
653,9.82135760e-07
654,9.79743000e-07
655,9.77361924e-07
656,9.74992776e-07
657,9.72635797e-07
658,9.70291218e-07
659,9.67959267e-07
660,9.65640167e-07
661,9.63334134e-07
662,9.61041377e-07
663,9.58762104e-07
664,9.56496515e-07
665,9.54244803e-07
666,9.52007159e-07
667,9.49783768e-07
668,9.47574808e-07
669,9.45380454e-07
670,9.43200874e-07
671,9.41036233e-07
672,9.38886689e-07
673,9.36752395e-07
674,9.34633499e-07
675,9.32530143e-07
676,9.30442466e-07
677,9.28370598e-07
678,9.26314666e-07
679,9.24274790e-07
680,9.22251084e-07
681,9.20243658e-07
682,9.18252614e-07
683,9.16278049e-07
684,9.14320053e-07
685,9.12378709e-07
686,9.10454096e-07
687,9.08546284e-07
688,9.06655336e-07
689,9.04781311e-07
690,9.02924257e-07
691,9.01084217e-07
692,8.99261228e-07
693,8.97455316e-07
694,8.95666503e-07
695,8.93894802e-07
696,8.92140217e-07
697,8.90402747e-07
698,8.88682381e-07
699,8.86979100e-07
700,8.85292879e-07
701,8.83623683e-07
702,8.81971472e-07
703,8.80336193e-07
704,8.78717791e-07
705,8.77116198e-07
706,8.75531342e-07
707,8.73963140e-07
708,8.72411505e-07
709,8.70876338e-07
710,8.69357537e-07
711,8.67854989e-07
712,8.66368575e-07
713,8.64898169e-07
714,8.63443640e-07
715,8.62004846e-07
716,8.60581642e-07
717,8.59173875e-07
718,8.57781386e-07
719,8.56404011e-07
720,8.55041579e-07
721,8.53693914e-07
722,8.52360834e-07
723,8.51042152e-07
724,8.49737679e-07
725,8.48447216e-07
726,8.47170565e-07
727,8.45907519e-07
728,8.44657872e-07
729,8.43421410e-07
730,8.42197917e-07
731,8.40987175e-07
732,8.39788962e-07
733,8.38603052e-07
734,8.37429217e-07
735,8.36267229e-07
736,8.35116854e-07
737,8.33977857e-07
738,8.32850003e-07
739,8.31733053e-07
740,8.30626767e-07
741,8.29530903e-07
742,8.28445219e-07
743,8.27369470e-07
744,8.26303412e-07
745,8.25246797e-07
746,8.24199378e-07
747,8.23160908e-07
748,8.22131136e-07
749,8.21109812e-07
750,8.20096687e-07
751,8.19091508e-07
752,8.18094024e-07
753,8.17103981e-07
754,8.16121126e-07
755,8.15145206e-07
756,8.14175966e-07
757,8.13213151e-07
758,8.12256506e-07
759,8.11305774e-07
760,8.10360699e-07
761,8.09421025e-07
762,8.08486494e-07
763,8.07556849e-07
764,8.06631831e-07
765,8.05711182e-07
766,8.04794643e-07
767,8.03881956e-07
768,8.02972861e-07
769,8.02067098e-07
770,8.01164409e-07
771,8.00264534e-07
772,7.99367214e-07
773,7.98472189e-07
774,7.97579199e-07
775,7.96687987e-07
776,7.95798294e-07
777,7.94909862e-07
778,7.94022434e-07
779,7.93135752e-07
780,7.92249563e-07
781,7.91363611e-07
782,7.90477642e-07
783,7.89591405e-07
784,7.88704650e-07
785,7.87817127e-07
786,7.86928589e-07
787,7.86038792e-07
788,7.85147492e-07
789,7.84254449e-07
790,7.83359425e-07
791,7.82462185e-07
792,7.81562495e-07
793,7.80660127e-07
794,7.79754854e-07
795,7.78846454e-07
796,7.77934706e-07
797,7.77019396e-07
798,7.76100311e-07
799,7.75177243e-07
800,7.74249989e-07
801,7.73318349e-07
802,7.72382129e-07
803,7.71441137e-07
804,7.70495188e-07
805,7.69544100e-07
806,7.68587698e-07
807,7.67625809e-07
808,7.66658268e-07
809,7.65684913e-07
810,7.64705588e-07
811,7.63720142e-07
812,7.62728428e-07
813,7.61730307e-07
814,7.60725643e-07
815,7.59714306e-07
816,7.58696171e-07
817,7.57671119e-07
818,7.56639035e-07
819,7.55599811e-07
820,7.54553342e-07
821,7.53499529e-07
822,7.52438280e-07
823,7.51369505e-07
824,7.50293122e-07
825,7.49209051e-07
826,7.48117220e-07
827,7.47017558e-07
828,7.45910003e-07
829,7.44794495e-07
830,7.43670979e-07
831,7.42539405e-07
832,7.41399727e-07
833,7.40251905e-07
834,7.39095901e-07
835,7.37931682e-07
836,7.36759221e-07
837,7.35578493e-07
838,7.34389479e-07
839,7.33192160e-07
840,7.31986527e-07
841,7.30772570e-07
842,7.29550286e-07
843,7.28319673e-07
844,7.27080735e-07
845,7.25833480e-07
846,7.24577918e-07
847,7.23314064e-07
848,7.22041935e-07
849,7.20761555e-07
850,7.19472948e-07
851,7.18176144e-07
852,7.16871177e-07
853,7.15558082e-07
854,7.14236900e-07
855,7.12907675e-07
856,7.11570455e-07
857,7.10225291e-07
858,7.08872239e-07
859,7.07511356e-07
860,7.06142705e-07
861,7.04766353e-07
862,7.03382370e-07
863,7.01990829e-07
864,7.00591807e-07
865,6.99185387e-07
866,6.97771652e-07
867,6.96350691e-07
868,6.94922598e-07
869,6.93487467e-07
870,6.92045400e-07
871,6.90596499e-07
872,6.89140871e-07
873,6.87678629e-07
874,6.86209886e-07
875,6.84734760e-07
876,6.83253374e-07
877,6.81765852e-07
878,6.80272324e-07
879,6.78772920e-07
880,6.77267776e-07
881,6.75757031e-07
882,6.74240827e-07
883,6.72719308e-07
884,6.71192621e-07
885,6.69660918e-07
886,6.68124351e-07
887,6.66583077e-07
888,6.65037254e-07
889,6.63487043e-07
890,6.61932607e-07
891,6.60374111e-07
892,6.58811724e-07
893,6.57245613e-07
894,6.55675951e-07
895,6.54102910e-07
896,6.52526664e-07
897,6.50947390e-07
898,6.49365264e-07
899,6.47780464e-07
900,6.46193169e-07
901,6.44603559e-07
902,6.43011814e-07
903,6.41418117e-07
904,6.39822648e-07
905,6.38225589e-07
906,6.36627123e-07
907,6.35027432e-07
908,6.33426698e-07
909,6.31825103e-07
910,6.30222830e-07
911,6.28620058e-07
912,6.27016971e-07
913,6.25413748e-07
914,6.23810569e-07
915,6.22207614e-07
916,6.20605060e-07
917,6.19003086e-07
918,6.17401869e-07
919,6.15801584e-07
920,6.14202406e-07
921,6.12604508e-07
922,6.11008063e-07
923,6.09413243e-07
924,6.07820217e-07
925,6.06229155e-07
926,6.04640224e-07
927,6.03053591e-07
928,6.01469419e-07
929,5.99887874e-07
930,5.98309116e-07
931,5.96733308e-07
932,5.95160607e-07
933,5.93591173e-07
934,5.92025161e-07
935,5.90462726e-07
936,5.88904023e-07
937,5.87349202e-07
938,5.85798415e-07
939,5.84251809e-07
940,5.82709533e-07
941,5.81171731e-07
942,5.79638548e-07
943,5.78110127e-07
944,5.76586608e-07
945,5.75068129e-07
946,5.73554829e-07
947,5.72046843e-07
948,5.70544304e-07
949,5.69047344e-07
950,5.67556093e-07
951,5.66070680e-07
952,5.64591229e-07
953,5.63117866e-07
954,5.61650712e-07
955,5.60189887e-07
956,5.58735508e-07
957,5.57287692e-07
958,5.55846550e-07
959,5.54412193e-07
960,5.52984731e-07
961,5.51564268e-07
962,5.50150908e-07
963,5.48744752e-07
964,5.47345897e-07
965,5.45954439e-07
966,5.44570469e-07
967,5.43194079e-07
968,5.41825353e-07
969,5.40464377e-07
970,5.39111230e-07
971,5.37765990e-07
972,5.36428731e-07
973,5.35099526e-07
974,5.33778441e-07
975,5.32465541e-07
976,5.31160889e-07
977,5.29864541e-07
978,5.28576554e-07
979,5.27296977e-07
980,5.26025859e-07
981,5.24763244e-07
982,5.23509174e-07
983,5.22263686e-07
984,5.21026814e-07
985,5.19798589e-07
986,5.18579037e-07
987,5.17368183e-07
988,5.16166047e-07
989,5.14972646e-07
990,5.13787993e-07
991,5.12612098e-07
992,5.11444968e-07
993,5.10286607e-07
994,5.09137015e-07
995,5.07996189e-07
996,5.06864122e-07
997,5.05740806e-07
998,5.04626228e-07
999,5.03520373e-07
1000,5.02423221e-07
1001,5.01334753e-07
1002,5.00254944e-07
1003,4.99183766e-07
1004,4.98121191e-07
1005,4.97067185e-07
1006,4.96021714e-07
1007,4.94984741e-07
1008,4.93956225e-07
1009,4.92936123e-07
1010,4.91924392e-07
1011,4.90920983e-07
1012,4.89925847e-07
1013,4.88938933e-07
1014,4.87960187e-07
1015,4.86989552e-07
1016,4.86026971e-07
1017,4.85072385e-07
1018,4.84125730e-07
1019,4.83186943e-07
1020,4.82255959e-07
1021,4.81332710e-07
1022,4.80417126e-07
1023,4.79509137e-07
1024,4.78608669e-07
1025,4.77715649e-07
1026,4.76830000e-07
1027,4.75951644e-07
1028,4.75080502e-07
1029,4.74216493e-07
1030,4.73359534e-07
1031,4.72509542e-07
1032,4.71666431e-07
1033,4.70830113e-07
1034,4.70000502e-07
1035,4.69177506e-07
1036,4.68361034e-07
1037,4.67550993e-07
1038,4.66747291e-07
1039,4.65949830e-07
1040,4.65158514e-07
1041,4.64373245e-07
1042,4.63593923e-07
1043,4.62820449e-07
1044,4.62052719e-07
1045,4.61290631e-07
1046,4.60534080e-07
1047,4.59782961e-07
1048,4.59037168e-07
1049,4.58296591e-07
1050,4.57561123e-07
1051,4.56830654e-07
1052,4.56105073e-07
1053,4.55384268e-07
1054,4.54668127e-07
1055,4.53956536e-07
1056,4.53249381e-07
1057,4.52546547e-07
1058,4.51847919e-07
1059,4.51153379e-07
1060,4.50462812e-07
1061,4.49776099e-07
1062,4.49093124e-07
1063,4.48413768e-07
1064,4.47737912e-07
1065,4.47065439e-07
1066,4.46396228e-07
1067,4.45730162e-07
1068,4.45067122e-07
1069,4.44406988e-07
1070,4.43749641e-07
1071,4.43094964e-07
1072,4.42442838e-07
1073,4.41793145e-07
1074,4.41145767e-07
1075,4.40500587e-07
1076,4.39857490e-07
1077,4.39216359e-07
1078,4.38577079e-07
1079,4.37939535e-07
1080,4.37303614e-07
1081,4.36669204e-07
1082,4.36036192e-07
1083,4.35404468e-07
1084,4.34773922e-07
1085,4.34144445e-07
1086,4.33515931e-07
1087,4.32888273e-07
1088,4.32261366e-07
1089,4.31635107e-07
1090,4.31009393e-07
1091,4.30384123e-07
1092,4.29759197e-07
1093,4.29134519e-07
1094,4.28509991e-07
1095,4.27885518e-07
1096,4.27261007e-07
1097,4.26636365e-07
1098,4.26011502e-07
1099,4.25386330e-07
1100,4.24760761e-07
1101,4.24134709e-07
1102,4.23508090e-07
1103,4.22880822e-07
1104,4.22252824e-07
1105,4.21624017e-07
1106,4.20994323e-07
1107,4.20363666e-07
1108,4.19731972e-07
1109,4.19099168e-07
1110,4.18465183e-07
1111,4.17829948e-07
1112,4.17193394e-07
1113,4.16555457e-07
1114,4.15916070e-07
1115,4.15275171e-07
1116,4.14632698e-07
1117,4.13988593e-07
1118,4.13342796e-07
1119,4.12695252e-07
1120,4.12045904e-07
1121,4.11394701e-07
1122,4.10741590e-07
1123,4.10086521e-07
1124,4.09429446e-07
1125,4.08770318e-07
1126,4.08109091e-07
1127,4.07445723e-07
1128,4.06780171e-07
1129,4.06112395e-07
1130,4.05442357e-07
1131,4.04770019e-07
1132,4.04095346e-07
1133,4.03418306e-07
1134,4.02738865e-07
1135,4.02056995e-07
1136,4.01372666e-07
1137,4.00685853e-07
1138,3.99996530e-07
1139,3.99304674e-07
1140,3.98610265e-07
1141,3.97913283e-07
1142,3.97213710e-07
1143,3.96511532e-07
1144,3.95806733e-07
1145,3.95099302e-07
1146,3.94389229e-07
1147,3.93676507e-07
1148,3.92961127e-07
1149,3.92243087e-07
1150,3.91522384e-07
1151,3.90799017e-07
1152,3.90072988e-07
1153,3.89344300e-07
1154,3.88612958e-07
1155,3.87878969e-07
1156,3.87142343e-07
1157,3.86403090e-07
1158,3.85661223e-07
1159,3.84916757e-07
1160,3.84169708e-07
1161,3.83420095e-07
1162,3.82667938e-07
1163,3.81913259e-07
1164,3.81156082e-07
1165,3.80396431e-07
1166,3.79634336e-07
1167,3.78869823e-07
1168,3.78102925e-07
1169,3.77333672e-07
1170,3.76562100e-07
1171,3.75788243e-07
1172,3.75012138e-07
1173,3.74233823e-07
1174,3.73453339e-07
1175,3.72670726e-07
1176,3.71886026e-07
1177,3.71099284e-07
1178,3.70310544e-07
1179,3.69519853e-07
1180,3.68727257e-07
1181,3.67932807e-07
1182,3.67136550e-07
1183,3.66338538e-07
1184,3.65538822e-07
1185,3.64737454e-07
1186,3.63934488e-07
1187,3.63129979e-07
1188,3.62323980e-07
1189,3.61516549e-07
1190,3.60707741e-07
1191,3.59897614e-07
1192,3.59086225e-07
1193,3.58273633e-07
1194,3.57459897e-07
1195,3.56645076e-07
1196,3.55829231e-07
1197,3.55012421e-07
1198,3.54194709e-07
1199,3.53376155e-07
1200,3.52556821e-07
1201,3.51736770e-07
1202,3.50916063e-07
1203,3.50094763e-07
1204,3.49272935e-07
1205,3.48450640e-07
1206,3.47627942e-07
1207,3.46804906e-07
1208,3.45981595e-07
1209,3.45158073e-07
1210,3.44334406e-07
1211,3.43510657e-07
1212,3.42686891e-07
1213,3.41863173e-07
1214,3.41039569e-07
1215,3.40216142e-07
1216,3.39392959e-07
1217,3.38570084e-07
1218,3.37747583e-07
1219,3.36925521e-07
1220,3.36103963e-07
1221,3.35282975e-07
1222,3.34462622e-07
1223,3.33642970e-07
1224,3.32824083e-07
1225,3.32006027e-07
1226,3.31188867e-07
1227,3.30372667e-07
1228,3.29557494e-07
1229,3.28743411e-07
1230,3.27930483e-07
1231,3.27118774e-07
1232,3.26308349e-07
1233,3.25499271e-07
1234,3.24691604e-07
1235,3.23885411e-07
1236,3.23080755e-07
1237,3.22277699e-07
1238,3.21476304e-07
1239,3.20676633e-07
1240,3.19878746e-07
1241,3.19082704e-07
1242,3.18288568e-07
1243,3.17496397e-07
1244,3.16706250e-07
1245,3.15918185e-07
1246,3.15132261e-07
1247,3.14348534e-07
1248,3.13567060e-07
1249,3.12787894e-07
1250,3.12011093e-07
