l,EE
188,4112.792102565895
189,4112.40694022205
190,4113.938394253719
191,4117.64741242719
192,4123.821055197879
193,4132.74694654684
194,4144.735284911158
195,4160.106081479419
196,4179.189269695188
197,4202.334037764076
198,4229.890772921669
199,4262.220115813054
200,4299.693069876853
201,4342.704643310288
202,4391.642913885275
203,4446.9153872284705
204,4508.935604211781
205,4578.1329954432895
206,4654.938109786671
207,4739.807688079423
208,4833.199810082691
209,4935.5787031379095
210,5047.435557445792
211,5169.268227386543
212,5301.570417662482
213,5444.868762306215
214,5599.696743460881
215,5766.545137644709
216,5946.031359867919
217,6138.670042136277
218,6344.986290167595
219,6565.629694228006
220,6801.1496938830915
221,7052.1064962163755
222,7319.1882222813765
223,7602.920987810901
224,7903.959023776527
225,8222.849590474209
226,8560.331007627758
227,8917.034826253697
228,9293.542302296613
229,9690.568587444865
230,10108.779793308378
231,10548.727014231186
232,11011.160472435144
233,11496.779988405577
234,12006.23232833847
235,12540.239652427937
236,13099.536245908266
237,13684.668550447059
238,14296.390309274873
239,14935.331992499618
240,15602.33712291561
241,16298.057157966281
242,17023.151593781196
243,17778.358108477685
244,18564.3541410744
245,19381.89657335081
246,20231.53733813171
247,21114.121671233264
248,22030.361797192214
249,22980.83113520089
250,23966.403554757908
251,24987.517150665695
252,26044.984703461425
253,27139.401636994124
254,28271.52024236791
255,29441.8698183356
256,30651.214338201116
257,31900.16958785542
258,33189.276114479944
259,34519.31461896332
260,35890.833787017866
261,37304.464462112956
262,38760.84125682086
263,40260.60255531549
264,41804.30780536115
265,43392.434388449634
266,45025.54238752569
267,46704.108504672455
268,48428.69333585633
269,50199.85864083999
270,52017.99431249296
271,53883.66053691162
272,55797.33078988824
273,57759.21172070619
274,59769.94605814737
275,61829.8211536809
276,63939.29825212576
277,66098.74583061671
278,68308.52797015355
279,70568.81957604276
280,72879.87875441938
281,75242.14370877585
282,77655.67321366572
283,80120.79833634358
284,82637.7496086071
285,85206.65359560511
286,87827.72351382484
287,90500.87163258399
288,93226.3877870245
289,96004.2592940839
290,98834.55968966181
291,101717.55249677223
292,104651.97848422726
293,107639.38285807264
294,110679.29038085764
295,113770.16821476114
296,116913.54809109244
297,120107.85296960293
298,123353.5586738363
299,126650.08267167346
300,129996.81619975565
301,133395.2773708421
302,136842.70335487154
303,140340.60791158897
304,143888.3434353943
305,147485.23589652282
306,151131.69526061942
307,154825.89787681185
308,158568.21438618723
309,162357.88487457696
310,166192.98224141053
311,170074.963890816
312,174001.8546579412
313,177973.94578752707
314,181989.19123759563
315,186046.66367684962
316,190147.77568212862
317,194289.20374993488
318,198471.1333161012
319,202692.54380861484
320,206953.5996660226
321,211252.02205123316
322,215586.70159207957
323,219956.49885605887
324,224360.24413170273
325,228797.98981278943
326,233268.52809814448
327,237769.35234890648
328,242299.16968877
329,246857.93944393934
330,251443.03779404
331,256054.37635323382
332,260690.55904116732
333,265348.8427289004
334,270029.0660174055
335,274728.40498891124
336,279446.6485534928
337,284182.2376831451
338,288933.58011995826
339,293699.05015205604
340,298478.35909968795
341,303267.0803103089
342,308064.8490316351
343,312869.9034842642
344,317679.04420148546
345,322491.8268002652
346,327304.965555279
347,332117.961950771
348,336926.00711575674
349,341731.4110793082
350,346530.737318986
351,351323.40780022315
352,356107.39792153856
353,360880.65368855116
354,365642.5709766474
355,370389.5548569036
356,375120.9456508514
357,379834.56988436717
358,384528.2174305023
359,389198.1133262846
360,393843.4843685342
361,398462.0090048748
362,403051.32809655555
363,407609.0446828807
364,412134.29449361784
365,416624.63010540797
366,421077.5657027924
367,425492.1735503384
368,429864.3110216853
369,434196.2181708719
370,438480.46336369263
371,442720.8921382419
372,446909.9677444875
373,451049.90372600826
374,455138.00520409807
375,459171.5372908213
376,463147.7248417985
377,467065.4369976099
378,470921.84416937944
379,474714.07590666454
380,478440.9323207987
381,482101.2081944232
382,485688.5038193911
383,489206.7380814805
384,492651.1937624508
385,496020.58932820085
386,499315.4036251858
387,502532.59591664147
388,505672.65198127076
389,508732.5014161814
390,511710.83411317924
391,514606.3341536584
392,517415.85844393296
393,520139.8821262944
394,522775.2316821013
395,525318.6903212175
396,527772.5736756751
397,530131.7940648084
398,532396.814876545
399,534564.3571571996
400,536636.7869514216
401,538608.9144865869
402,540481.2057318012
403,542254.1561152671
404,543924.423884691
405,545490.5665093192
406,546955.0419951609
407,548314.4890271022
408,549565.5012722039
409,550712.5572236541
410,551752.276023768
411,552683.2334822023
412,553506.0105089664
413,554219.1990025463
414,554823.4155773408
415,555319.3095348023
416,555703.4612826287
417,555978.5876674893
418,556143.3367937412
419,556196.3504574395
420,556136.2641026976
421,555965.9076264042
422,555681.8531031894
423,555282.7468031282
424,554771.4894680318
425,554146.7748407897
426,553409.4410205799
427,552562.5208993844
428,551606.9514154237
429,550541.5232608612
430,549367.2123946501
431,548089.4322224034
432,546704.867018848
433,545214.5981681277
434,543621.974514731
435,541923.6948946172
436,540123.1694087898
437,538219.3595647274
438,536215.7682198881
439,534111.408735046
440,531907.5835272203
441,529607.9361623373
442,527211.559002821
443,524722.1905211901
444,522141.3125211607
445,519468.09795718105
446,516708.7862979893
447,513862.6367625882
448,510933.66077804455
449,507923.561845576
450,504831.6827728427
451,501664.5728886592
452,498421.56345449376
453,495106.823399189
454,491722.1597660765
455,488269.41729806265
456,484750.4786299984
457,481167.26448236126
458,477524.2192240866
459,473823.37289281125
460,470066.7943430549
461,466256.5914456428
462,462399.9691331262
463,458499.1795998329
464,454556.5149480182
465,450576.8692301405
466,446562.64803996764
467,442518.88154156815
468,438448.09008402517
469,434352.83525598125
470,430235.7201008024
471,426102.0176365702
472,421957.08741439175
473,417801.0746808379
474,413636.78432555514
475,409472.4101141574
476,405310.91009883
477,401152.5901538749
478,397005.8753876307
479,392873.8887847543
480,388762.52721459925
481,384669.55464745703
482,380606.4506295123
483,376573.82146047434
484,372577.82366630563
485,368621.91858318314
486,364709.6135788707
487,360844.46230421745
488,357035.7074418916
489,353281.3997274262
490,349590.92212661525
491,345968.08578340727
492,342413.88206069905
493,338935.06240923825
494,335538.4732514837
495,332228.15380622196
496,329005.2779568858
497,325876.87425082724
498,322847.12988299533
499,319920.2819517243
500,317103.5792976172
501,314398.40123444726
502,311812.0180988059
503,309345.7821248925
504,307010.07462028926
505,304803.33794513036
506,302733.0679105291
507,300804.42249715806
508,299022.0085276406
509,297389.86996966583
510,295912.40049566596
511,294593.73113909323
512,293438.03504275595
513,292450.1511921771
514,291634.34500132914
515,290994.6106131143
516,290535.61123862566
517,290261.10853956727
518,290175.85158775316
519,290283.68108334794
520,290588.79239300557
521,291095.7419318885
522,291808.48529208434
523,292731.01315072586
524,293866.70101983804
525,295219.2765053604
526,296792.1702621276
527,298589.1679152982
528,300614.08627271536
529,302870.1105997523
530,305360.44774988724
531,308088.9942928272
532,311058.3378471694
533,314271.75107722793
534,317732.5289293101
535,321444.32783380634
536,325409.8110537343
537,329631.6545276896
538,334112.8898383238
539,338855.53428801656
540,343862.2988325597
541,349136.25430027867
542,354679.44615636754
543,360494.2723273798
544,366583.1392111925
545,372947.05457724124
546,379588.7797275043
547,386509.31796604145
548,393707.52666511346
549,401192.92973689054
550,408957.24991291907
551,417010.0553137285
552,425346.6444634699
553,433969.4788251919
554,442881.03031066805
555,452080.13319468295
556,461569.2412303191
557,471347.1443302013
558,481416.2781733868
559,491775.3882988299
560,502426.89239259885
561,513365.7641552197
562,524598.1042270118
563,536118.815224794
564,547930.238989921
565,560030.9475970278
566,572423.2648145203
567,585098.1028810518
568,598061.5079237169
569,611311.9219292642
570,624843.8962142174
571,638659.6079895237
572,652753.4955534529
573,667127.676802483
574,681780.378453669
575,696705.8681686918
576,711906.1741018881
577,727375.4493449923
578,743111.7050663194
579,759116.8785849356
580,775380.965895948
581,791905.8019703048
582,808685.2091811458
583,825716.9353149374
584,843002.7222229198
585,860528.1103196483
586,878298.762348858
587,896308.1644081876
588,914549.7013234807
589,933020.764707775
590,951718.6998854363
591,970636.6693218063
592,989771.8832316715
593,1009117.3404423924
594,1028670.114892525
595,1048423.0404960352
596,1068373.053720018
597,1088512.8222606252
598,1108834.9090146625
599,1129340.2697110751
600,1150017.0782106973
601,1170861.956293101
602,1191867.4090310803
603,1213030.2004908943
604,1234342.7288972186
605,1255797.2894086689
606,1277390.4225083434
607,1299118.62211282
608,1320969.58020118
609,1342939.6104770028
610,1365020.5727081697
611,1387199.8002523687
612,1409477.7684806688
613,1431846.0624305282
614,1454296.1602627002
615,1476819.4327681118
616,1499411.636304217
617,1522068.4772146384
618,1544785.6115583545
619,1567545.0330171864
620,1590351.2681735847
621,1613195.2096795922
622,1636058.4771531767
623,1658945.4417163641
624,1681842.0965712087
625,1704743.5151246805
626,1727635.436668457
627,1750512.7386656771
628,1773365.5742581666
629,1796188.6674491442
630,1818976.6871849946
631,1841710.1027599336
632,1864392.7968917633
633,1887009.736873489
634,1909550.47314895
635,1932013.988225699
636,1954384.8979183396
637,1976662.0539081772
638,1998829.85004689
639,2020887.0053656949
640,2042817.6896249014
641,2064620.4873401744
642,2086279.3420106089
643,2107792.701729718
644,2129149.192390733
645,2150332.391119851
646,2171340.514819722
647,2192161.8653022954
648,2212784.619905847
649,2233206.8055465696
650,2253416.440832703
651,2273411.4981066994
652,2293185.0884690043
653,2312730.3041555984
654,2332040.17467653
655,2351102.5864445763
656,2369920.5865337043
657,2388481.9491647733
658,2406779.4484811043
659,2424800.651533499
660,2442543.3129547825
661,2459994.837148879
662,2477147.688540839
663,2493999.4692530185
664,2510537.3359889085
665,2526758.7869737567
666,2542656.0631560595
667,2558226.604353915
668,2573457.2774870833
669,2588340.115854271
670,2602877.7126991944
671,2617062.0555939362
672,2630879.7143591316
673,2644333.2119991374
674,2657414.3695933004
675,2670114.935959036
676,2682431.9977835426
677,2694362.632524782
678,2705893.0228080065
679,2717020.1305087977
680,2727740.9071948887
681,2738041.3120485116
682,2747923.6854987703
683,2757373.8516383073
684,2766394.1117219934
685,2774986.819726589
686,2783143.2387763523
687,2790871.3187537133
688,2798156.7098249886
689,2805007.4014253016
690,2811425.8633698476
691,2817397.657910045
692,2822925.21182537
693,2828005.3175677056
694,2832640.455966323
695,2836821.7216725037
696,2840540.1291269925
697,2843809.619106831
698,2846615.47395062
699,2848960.1831516637
700,2850846.2868820704
701,2852270.523018017
702,2853229.4727139175
703,2853731.3661817005
704,2853766.944824607
705,2853344.518156416
706,2852460.707980822
707,2851123.9529241417
708,2849319.067966584
709,2847066.423117272
710,2844356.7965999716
711,2841192.850087621
712,2837577.2929897835
713,2833506.863811891
714,2828990.352418009
715,2824024.559072239
716,2818606.2641854784
717,2812738.314462608
718,2806423.6042870088
719,2799671.1960933493
720,2792477.993528684
721,2784859.343221829
722,2776812.2619313723
723,2768352.3120068214
724,2759482.8296471974
725,2750207.1996771437
726,2740528.8556475923
727,2730457.5371184405
728,2719990.552676245
729,2709144.066049406
730,2697909.1927081505
731,2686302.2641549455
732,2674320.769404173
733,2661981.260500291
734,2649274.9656059775
735,2636225.0019794013
736,2622835.5071568964
737,2609104.2392039243
738,2595048.2809642325
739,2580671.9756365106
740,2565986.2008783165
741,2551001.9563161023
742,2535723.8461507238
743,2520163.062655825
744,2504330.92136499
745,2488238.861567897
746,2471891.8585375715
747,2455301.5476129833
748,2438473.0656642895
749,2421418.245751497
750,2404149.047028763
751,2386670.765850268
752,2368994.996396225
753,2351126.6288440325
754,2333077.3332897164
755,2314865.6493386393
756,2296496.7781450804
757,2277989.5397246634
758,2259342.543572184
759,2240581.658487832
760,2221712.5081458217
761,2202747.62510078
762,2183692.7938253935
763,2164560.744672837
764,2145357.4249565853
765,2126102.6929187896
766,2106802.715164384
767,2087456.7503808772
768,2068091.97061479
769,2048721.822105877
770,2029352.86310942
771,2009998.7473456676
772,1990680.315752941
773,1971404.4681721407
774,1952185.256641167
775,1933036.8674240315
776,1913973.62176314
777,1895002.8298151316
778,1876139.0298805651
779,1857389.7137616738
780,1838776.841580459
781,1820300.9242522654
782,1801976.9423679328
783,1783820.0165605561
784,1765838.1322281917
785,1748039.342203758
786,1730439.0805884572
787,1713045.5927011499
788,1695874.5437227606
789,1678941.7434565057
790,1662255.7593720027
791,1645840.0435145472
792,1629710.8446737307
793,1613884.5597456319
794,1598370.2718502542
795,1583192.1019454533
796,1568351.8957545199
797,1553859.0191779446
798,1539722.9149757817
799,1525953.103453601
800,1512559.1831548037
801,1499543.158410388
802,1486906.7225926844
803,1474682.0219476575
804,1462863.247849238
805,1451482.8708455712
806,1440542.908187083
807,1430060.7975517944
808,1420054.1323969841
809,1410532.9157003446
810,1401507.2315408248
811,1392987.2458347853
812,1384967.5975731106
813,1377466.3272047332
814,1370485.9495074204
815,1364028.9868521322
816,1358113.7332942325
817,1352742.843850915
818,1347926.9034191712
819,1343668.6444995787
820,1339994.687818068
821,1336899.9837394466
822,1334403.4111303706
823,1332507.981993637
824,1331224.758612519
825,1330556.8386075639
826,1330515.4101061607
827,1331095.5632749249
828,1332308.5559543148
829,1334157.6056555908
830,1336654.1009686554
831,1339793.1781925482
832,1343586.300208853
833,1348045.0268897712
834,1353172.7827011496
835,1358973.011587802
836,1365457.4501029304
837,1372629.6419782287
838,1380493.1520101272
839,1389043.2344423095
840,1398283.438013868
841,1408208.961937874
842,1418823.3402878114
843,1430121.718512777
844,1442099.1857177434
845,1454767.6780741035
846,1468130.7641856326
847,1482200.5288792641
848,1496972.1387707284
849,1512457.7692171852
850,1528661.1498360648
851,1545594.6762976323
852,1563236.7554673087
853,1581591.4875103533
854,1600645.738430078
855,1620394.8963808876
856,1640834.299766265
857,1661941.8508783106
858,1683730.0941271419
859,1706185.4851241077
860,1729320.6110913288
861,1753130.6234811961
862,1777610.624436462
863,1802782.1126981634
864,1828631.4399488305
865,1855162.5395376976
866,1882370.5010148007
867,1910250.364990649
868,1938788.2054090619
869,1967978.9032133333
870,1997826.2488991818
871,2028307.127825525
872,2059416.2111574302
873,2091139.0997429956
874,2123479.3446410606
875,2156422.4056058973
876,2189953.6095085903
877,2224058.149954128
878,2258730.2111100745
879,2293963.9262138535
880,2329744.2115764953
881,2366065.0355252232
882,2402929.522237155
883,2440313.1423953176
884,2478228.1446376387
885,2516659.0819031806
886,2555590.3708804757
887,2595024.9157666485
888,2634946.9852074087
889,2675331.3561836076
890,2716180.7090191673
891,2757478.9613018637
892,2799209.89157557
893,2841366.5772232963
894,2883913.6611374444
895,2926862.8800557074
896,2970178.573564481
897,3013853.3392374315
898,3057870.172413008
899,3102202.359471341
900,3146851.718482468
901,3191781.8441102044
902,3236995.272494536
903,3282475.4554010066
904,3328205.707655164
905,3374169.206395817
906,3420368.420542865
907,3466766.90510452
908,3513357.17767821
909,3560141.480511547
910,3607092.683319011
911,3654193.250123396
912,3701435.34596992
913,3748811.0782411145
914,3796292.7212906145
915,3843872.1353312493
916,3891541.1205607755
917,3939261.559463088
918,3987034.9086847943
919,4034832.6618389473
920,4082646.1102294545
921,4130446.402188572
922,4178224.5686233616
923,4225971.574123999
924,4273668.211352022
925,4321284.990818268
926,4368822.624418331
927,4416251.330145128
928,4463571.656638123
929,4510753.525121433
930,4557776.844253322
931,4604631.618770795
932,4651297.4976737965
933,4697764.267868844
934,4743990.665181505
935,4789976.468318798
936,4835690.358281359
937,4881131.9309025165
938,4926279.9624282755
939,4971113.057338584
940,5015599.189516899
941,5059747.988717389
942,5103527.167913714
943,5146914.698622141
944,5189909.467660119
945,5232489.223134722
946,5274642.124139543
947,5316335.010006591
948,5357576.99235267
949,5398345.291740013
950,5438616.943471032
951,5478368.926866245
952,5517600.010158602
953,5556287.591990473
954,5594419.658575792
955,5631973.307737912
956,5668936.267606593
957,5705296.169449125
958,5741051.408287604
959,5776178.602189444
960,5810686.8996918565
961,5844541.810989254
962,5877752.372557167
963,5910305.7493399875
964,5942178.004336251
965,5973378.067076323
966,6003870.768819684
967,6033653.850940583
968,6062713.948810505
969,6091037.588877476
970,6118600.052332165
971,6145421.050817829
972,6171464.553333729
973,6196727.845111235
974,6221219.416988025
975,6244902.8280836465
976,6267797.7048208015
977,6289867.351509693
978,6311131.3687616605
979,6331575.4881842695
980,6351173.956570257
981,6369957.754156627
982,6387889.637405058
983,6404989.233964512
984,6421230.49264733
985,6436610.1107136505
986,6451124.754824912
987,6464771.060392564
988,6477522.526478234
989,6489398.734982251
990,6500361.426521525
991,6510418.516555358
992,6519577.9795418
993,6527812.84039841
994,6535142.671840235
995,6541563.765336902
996,6547072.375439065
997,6551652.955661825
998,6555313.401360586
999,6558061.663629809
1000,6559882.080179659
1001,6560770.601939926
1002,6560722.6952836765
1003,6559733.670364475
1004,6557798.790816327
1005,6554913.273260255
1006,6551096.24037847
1007,6546366.957381483
1008,6540744.832031443
1009,6534249.414681346
1010,6526912.470492209
1011,6518729.714765639
1012,6509733.174310973
1013,6499906.538733022
1014,6489245.520894756
1015,6477721.400582959
1016,6465341.863707776
1017,6452065.682290034
1018,6437888.081480258
1019,6422816.523706822
1020,6406833.892215898
1021,6389996.941057237
1022,6372301.053202602
1023,6353778.715052761
1024,6334450.243560703
1025,6314348.532112296
1026,6293481.79978165
1027,6271858.312696398
1028,6249486.384259026
1029,6226374.375394936
1030,6202518.140068148
1031,6177938.641105512
1032,6152631.78015054
1033,6126606.037897029
1034,6099869.944068943
1035,6072457.431606229
1036,6044377.276536287
1037,6015651.031423374
1038,5986300.3981351135
1039,5956347.228601092
1040,5925787.926388257
1041,5894657.322466216
1042,5862926.254283086
1043,5830616.811999402
1044,5797725.442911795
1045,5764235.628192857
1046,5730182.497934348
1047,5695536.574898162
1048,5660333.128083232
1049,5624620.704937841
1050,5588422.11632585
1051,5551773.147313372
1052,5514682.617375907
1053,5477211.626240468
1054,5439382.284917052
1055,5401203.685958321
1056,5362684.976030556
1057,5323848.578107392
1058,5284703.824923921
1059,5245260.106300401
1060,5205540.166512741
1061,5165553.587772443
1062,5125323.359100051
1063,5084845.887859497
1064,5044157.73386885
1065,5003268.877637082
1066,4962189.364398222
1067,4920942.777704207
1068,4879552.869045213
1069,4838030.0361784985
1070,4796398.294657545
1071,4754668.258293224
1072,4712877.810816963
1073,4671037.863277425
1074,4629173.051052435
1075,4587308.18695387
1076,4545454.56204565
1077,4503623.545866088
1078,4461854.090827216
1079,4420157.880202981
1080,4378546.679755243
1081,4337059.995386139
1082,4295696.061364279
1083,4254480.854895323
1084,4213440.543460454
1085,4172587.5556859267
1086,4131934.410851725
1087,4091493.7202158566
1088,4051306.2039058576
1089,4011384.8156433366
1090,3971728.54613795
1091,3932378.635858033
1092,3893348.4088750966
1093,3854665.426562296
1094,3816343.2930564354
1095,3778409.904475434
1096,3740879.1510189087
1097,3703779.2696715924
1098,3667110.1764131994
1099,3630914.6696402784
1100,3595192.9114944716
1101,3559944.8959988784
1102,3525213.0298514864
1103,3491011.0669400855
1104,3457352.870155633
1105,3424237.964088267
1106,3391694.830374592
1107,3359737.667459457
1108,3328380.78854344
1109,3297653.1765121496
1110,3267554.8774150484
1111,3238115.1634557084
1112,3209319.635657262
1113,3181212.441071578
1114,3153808.6908430504
1115,3127094.198475584
1116,3101113.643619313
1117,3075852.9883239423
1118,3051342.4840970566
1119,3027597.801688709
1120,3004605.056832822
1121,2982409.766590038
1122,2960998.2086276137
1123,2940386.4305095836
1124,2920605.566710878
1125,2901642.067940046
1126,2883512.3177920915
1127,2866232.841028675
1128,2849820.304904872
1129,2834276.4375802497
1130,2819603.0054412084
1131,2805816.9505088306
1132,2792935.36216922
1133,2780960.288501154
1134,2769893.820169783
1135,2759738.0914000883
1136,2750510.5513619627
1137,2742213.5048951465
1138,2734849.303341377
1139,2728420.3454357004
1140,2722944.456287065
1141,2718408.80784936
1142,2714831.3783265715
1143,2712214.845641672
1144,2710561.939368443
1145,2709875.4414830524
1146,2710158.187090764
1147,2711413.065127459
1148,2713643.0190355945
1149,2716835.425639503
1150,2720993.2577431607
1151,2726135.3363657584
1152,2732249.706243202
1153,2739340.2114654602
1154,2747410.7588347136
1155,2756433.7478033076
1156,2766444.6732986486
1157,2777415.9530653018
1158,2789367.45240875
1159,2802271.5266339965
1160,2816148.143338938
1161,2830985.5458627935
1162,2846771.93330129
1163,2863511.4651627154
1164,2881208.3668602314
1165,2899834.810567586
1166,2919411.075979347
1167,2939909.274827328
1168,2961333.6493175807
1169,2983688.507966641
1170,3006929.632369366
1171,3031093.6656026207
1172,3056152.5257974695
1173,3082094.256431157
1174,3108923.16461943
1175,3136627.2868346917
1176,3165178.249783413
1177,3194580.3071621046
1178,3224837.777695773
1179,3255922.1493251147
1180,3287821.2271505636
1181,3320522.7687064265
1182,3354031.015056847
1183,3388317.1514321044
1184,3423385.3771981006
1185,3459190.1073230878
1186,3495752.056724875
1187,3533042.0986510445
1188,3571047.642250116
1189,3609756.044307985
1190,3649154.608516973
1191,3689213.8005203926
1192,3729937.5433384287
1193,3771312.9766329518
1194,3813293.4461128386
1195,3855882.705482902
1196,3899067.6378312567
1197,3942835.067073719
1198,3987137.793014841
1199,4031996.368874151
1200,4077363.3575801332
1201,4123242.5669377022
1202,4169605.002996367
1203,4216421.838672049
1204,4263715.536913167
1205,4311422.829214085
1206,4359566.096558494
1207,4408081.701078671
1208,4457009.203350095
1209,4506284.676323287
1210,4555913.083986629
1211,4605864.737714543
1212,4656127.151742663
1213,4706687.775264533
1214,4757533.9910606695
1215,4808618.17977902
1216,4859944.910565996
1217,4911483.747339946
1218,4963221.620038969
1219,5015127.8023883775
1220,5067188.988482394
1221,5119374.155310996
1222,5171687.4235220505
1223,5224079.855577175
1224,5276555.380997873
1225,5329082.450013331
1226,5381647.0965113165
1227,5434217.453724122
1228,5486797.135766333
1229,5539354.0389349945
1230,5591873.752231006
1231,5644323.840886083
1232,5696707.576517108
1233,5748956.296764172
1234,5801090.977770073
1235,5853078.5881326785
1236,5904903.952971885
1237,5956515.58264083
1238,6007934.184949502
1239,6059107.938852157
1240,6110021.065154271
1241,6160675.895276237
1242,6211038.26095655
1243,6261073.761123027
1244,6310784.381025343
1245,6360117.0844551725
1246,6409091.956645774
1247,6457655.599927037
1248,6505809.541564806
1249,6553499.926385081
1250,6600727.997266572
1251,6647495.210905362
1252,6693748.276267656
1253,6739489.494544065
1254,6784721.158469961
1255,6829408.279354899
1256,6873534.284760598
1257,6917082.46995994
1258,6960073.445899172
1259,7002434.1526173735
1260,7044203.741907197
1261,7085327.512567355
1262,7125788.071986939
1263,7165586.758600282
1264,7204724.885733578
1265,7243146.938838908
1266,7280853.907111901
1267,7317846.749731136
1268,7354107.370753159
1269,7389617.521254245
1270,7424377.8813049095
1271,7458350.867403857
1272,7491536.905459465
1273,7523917.208220247
1274,7555492.031290419
1275,7586261.588078191
1276,7616187.519749359
1277,7645289.064584592
1278,7673527.560941192
1279,7700883.4125083815
1280,7727395.008379152
1281,7752984.435938629
1282,7777689.921017939
1283,7801491.450026254
1284,7824349.3269150825
1285,7846282.167594894
1286,7867269.517652469
1287,7887329.9382510595
1288,7906423.168136279
1289,7924567.61788608
1290,7941762.069029989
1291,7957985.520611556
1292,7973256.2863033395
1293,7987572.956316755
1294,8000894.4322337825
1295,8013238.830292893
1296,8024604.44877181
1297,8034969.614021281
1298,8044352.328437554
1299,8052710.752568798
1300,8060082.712291835
1301,8066425.988893312
1302,8071797.874916778
1303,8076155.402454176
1304,8079495.5167066045
1305,8081855.383486599
1306,8083211.7951185675
1307,8083561.552323591
1308,8082921.618140163
1309,8081268.452477727
1310,8078618.919109371
1311,8074969.589374368
1312,8070316.953223478
1313,8064657.41892931
1314,8058007.741201352
1315,8050384.7169825
1316,8041764.204361075
1317,8032203.941567916
1318,8021659.194002799
1319,8010187.815880387
1320,7997765.492505781
1321,7984408.995397573
1322,7970135.139152673
1323,7954940.0727257775
1324,7938840.604001065
1325,7921812.041537829
1326,7903891.896722088
1327,7885076.182318885
1328,7865360.830877079
1329,7844783.489555065
