l,EE
230,10108.779793308378
231,10548.727014231186
232,11011.160472435144
233,11496.779988405577
234,12006.232328338472
235,12540.239652427937
236,13099.53624590827
237,13684.668550447059
238,14296.390309274873
239,14935.33199249962
240,15602.33712291561
241,16298.057157966281
242,17023.151593781196
243,17778.35810847768
244,18564.354141074396
245,19381.89657335081
246,20231.53733813171
247,21114.121671233264
248,22030.361797192218
249,22980.831135200886
250,23966.40355475791
251,24987.5171506657
252,26044.98470346143
253,27139.401636994124
254,28271.520242367907
255,29441.869818335595
256,30651.214338201116
257,31900.16958785542
258,33189.276114479944
259,34519.31461896332
260,35890.833787017866
261,37304.464462112956
262,38760.84125682085
263,40260.60255531548
264,41804.30780536115
265,43392.434388449634
266,45025.54238752569
267,46704.108504672455
268,48428.69333585634
269,50199.85864083999
270,52017.99431249297
271,53883.66053691162
272,55797.33078988825
273,57759.21172070618
274,59769.94605814737
275,61829.821153680896
276,63939.29825212575
277,66098.74583061672
278,68308.52797015355
279,70568.81957604275
280,72879.87875441938
281,75242.14370877585
282,77655.67321366572
283,80120.79833634358
284,82637.74960860712
285,85206.6535956051
286,87827.72351382482
287,90500.87163258399
288,93226.3877870245
289,96004.25929408391
290,98834.55968966181
291,101717.55249677223
292,104651.97848422725
293,107639.38285807264
294,110679.29038085762
295,113770.16821476114
296,116913.54809109245
297,120107.85296960293
298,123353.55867383629
299,126650.08267167346
300,129996.81619975566
301,133395.27737084212
302,136842.70335487154
303,140340.60791158897
304,143888.3434353943
305,147485.23589652282
306,151131.69526061942
307,154825.89787681185
308,158568.2143861872
309,162357.884874577
310,166192.98224141056
311,170074.963890816
312,174001.8546579412
313,177973.94578752705
314,181989.19123759563
315,186046.66367684962
316,190147.77568212865
317,194289.20374993488
318,198471.1333161012
319,202692.54380861484
320,206953.59966602258
321,211252.02205123316
322,215586.70159207954
323,219956.49885605887
324,224360.24413170273
325,228797.98981278946
326,233268.5280981445
327,237769.35234890648
328,242299.16968877002
329,246857.93944393934
330,251443.03779404002
331,256054.37635323376
332,260690.5590411673
333,265348.8427289004
334,270029.0660174055
335,274728.40498891124
336,279446.6485534928
337,284182.23768314504
338,288933.58011995826
339,293699.05015205604
340,298478.35909968795
341,303267.0803103089
342,308064.8490316351
343,312869.90348426416
344,317679.04420148546
345,322491.82680026523
346,327304.965555279
347,332117.96195077104
348,336926.00711575674
349,341731.4110793082
350,346530.737318986
351,351323.40780022315
352,356107.3979215386
353,360880.6536885511
354,365642.5709766473
355,370389.5548569036
356,375120.94565085135
357,379834.56988436717
358,384528.21743050223
359,389198.1133262847
360,393843.4843685342
361,398462.00900487485
362,403051.3280965556
363,407609.04468288063
364,412134.29449361784
365,416624.63010540797
366,421077.56570279243
367,425492.1735503385
368,429864.3110216853
369,434196.2181708719
370,438480.4633636926
371,442720.8921382419
372,446909.9677444875
373,451049.90372600826
374,455138.00520409807
375,459171.5372908214
376,463147.7248417984
377,467065.43699760997
378,470921.84416937944
379,474714.07590666454
380,478440.9323207987
381,482101.2081944232
382,485688.503819391
383,489206.73808148055
384,492651.1937624509
385,496020.58932820085
386,499315.4036251857
387,502532.59591664147
388,505672.65198127076
389,508732.50141618145
390,511710.8341131792
391,514606.33415365836
392,517415.85844393296
393,520139.8821262945
394,522775.2316821013
395,525318.6903212175
396,527772.5736756751
397,530131.7940648083
398,532396.814876545
399,534564.3571571998
400,536636.7869514215
401,538608.9144865869
402,540481.2057318012
403,542254.1561152671
404,543924.4238846909
405,545490.5665093192
406,546955.0419951609
407,548314.4890271022
408,549565.5012722039
409,550712.557223654
410,551752.276023768
411,552683.2334822023
412,553506.0105089664
413,554219.1990025463
414,554823.4155773408
415,555319.3095348023
416,555703.4612826286
417,555978.5876674892
418,556143.3367937412
419,556196.3504574395
420,556136.2641026976
421,555965.9076264042
422,555681.8531031894
423,555282.7468031282
424,554771.4894680318
425,554146.7748407897
426,553409.4410205799
427,552562.5208993845
428,551606.9514154237
429,550541.5232608612
430,549367.2123946501
431,548089.4322224034
432,546704.867018848
433,545214.5981681277
434,543621.974514731
435,541923.6948946173
436,540123.1694087898
437,538219.3595647275
438,536215.7682198881
439,534111.408735046
440,531907.5835272203
441,529607.9361623373
442,527211.5590028209
443,524722.1905211901
444,522141.3125211607
445,519468.09795718105
446,516708.78629798937
447,513862.6367625882
448,510933.66077804455
449,507923.561845576
450,504831.68277284264
451,501664.5728886592
452,498421.56345449376
453,495106.823399189
454,491722.1597660765
455,488269.41729806265
456,484750.4786299984
457,481167.2644823613
458,477524.21922408656
459,473823.3728928113
460,470066.7943430549
461,466256.5914456428
462,462399.96913312626
463,458499.1795998329
464,454556.5149480181
465,450576.8692301405
466,446562.64803996764
467,442518.8815415682
468,438448.09008402517
469,434352.8352559813
470,430235.72010080237
471,426102.01763657015
472,421957.08741439175
473,417801.074680838
474,413636.7843255552
475,409472.41011415736
476,405310.91009882995
477,401152.5901538749
478,397005.87538763066
479,392873.8887847544
480,388762.52721459925
481,384669.55464745703
482,380606.4506295124
483,376573.8214604743
484,372577.8236663057
485,368621.9185831832
486,364709.6135788708
487,360844.46230421745
488,357035.7074418916
489,353281.3997274262
490,349590.92212661525
491,345968.08578340727
492,342413.882060699
493,338935.0624092382
494,335538.47325148364
495,332228.15380622196
496,329005.27795688587
497,325876.87425082724
498,322847.12988299533
499,319920.2819517243
500,317103.5792976172
501,314398.40123444726
502,311812.0180988059
503,309345.7821248926
504,307010.07462028926
505,304803.33794513036
506,302733.06791052903
507,300804.42249715806
508,299022.00852764054
509,297389.86996966583
510,295912.40049566596
511,294593.7311390933
512,293438.0350427559
513,292450.1511921771
514,291634.34500132914
515,290994.61061311426
516,290535.6112386256
517,290261.10853956727
518,290175.8515877531
519,290283.68108334794
520,290588.7923930055
521,291095.7419318885
522,291808.48529208434
523,292731.01315072586
524,293866.70101983804
525,295219.2765053604
526,296792.1702621276
527,298589.1679152982
528,300614.0862727154
529,302870.1105997523
530,305360.44774988724
531,308088.9942928272
532,311058.33784716943
533,314271.751077228
534,317732.5289293101
535,321444.32783380634
536,325409.8110537343
537,329631.6545276896
538,334112.8898383238
539,338855.53428801656
540,343862.2988325597
541,349136.2543002787
542,354679.4461563675
543,360494.2723273798
544,366583.13921119244
545,372947.0545772412
546,379588.77972750436
547,386509.3179660415
548,393707.52666511346
549,401192.9297368906
550,408957.24991291907
551,417010.05531372846
552,425346.64446347
553,433969.47882519185
554,442881.0303106681
555,452080.13319468295
556,461569.241230319
557,471347.1443302013
558,481416.27817338676
559,491775.3882988299
560,502426.8923925989
561,513365.7641552197
562,524598.1042270118
563,536118.815224794
564,547930.238989921
565,560030.9475970278
566,572423.2648145203
567,585098.1028810517
568,598061.5079237169
569,611311.9219292642
570,624843.8962142174
571,638659.6079895237
572,652753.4955534529
573,667127.676802483
574,681780.378453669
575,696705.8681686918
576,711906.1741018881
577,727375.4493449922
578,743111.7050663194
579,759116.8785849354
580,775380.965895948
581,791905.8019703048
582,808685.2091811459
583,825716.9353149373
584,843002.7222229197
585,860528.1103196484
586,878298.762348858
587,896308.1644081876
588,914549.7013234808
589,933020.764707775
590,951718.6998854362
591,970636.6693218063
592,989771.8832316715
593,1009117.3404423923
594,1028670.1148925249
595,1048423.0404960354
596,1068373.053720018
597,1088512.822260625
598,1108834.9090146625
599,1129340.2697110751
600,1150017.0782106973
601,1170861.956293101
602,1191867.40903108
603,1213030.2004908943
604,1234342.7288972188
605,1255797.2894086689
606,1277390.4225083434
607,1299118.62211282
608,1320969.5802011797
609,1342939.6104770028
610,1365020.5727081692
611,1387199.8002523687
612,1409477.7684806685
613,1431846.0624305282
614,1454296.1602627
615,1476819.4327681116
616,1499411.6363042172
617,1522068.4772146384
618,1544785.6115583545
619,1567545.0330171862
620,1590351.2681735847
621,1613195.2096795922
622,1636058.4771531767
623,1658945.4417163644
624,1681842.096571209
625,1704743.5151246805
626,1727635.4366684568
627,1750512.738665677
628,1773365.5742581668
629,1796188.6674491442
630,1818976.6871849946
631,1841710.1027599333
632,1864392.7968917636
633,1887009.736873489
634,1909550.4731489497
635,1932013.9882256992
636,1954384.8979183398
637,1976662.0539081774
638,1998829.8500468903
639,2020887.0053656946
640,2042817.6896249012
641,2064620.4873401741
642,2086279.3420106089
643,2107792.701729718
644,2129149.192390733
645,2150332.391119851
646,2171340.514819722
647,2192161.8653022954
648,2212784.6199058476
649,2233206.8055465696
650,2253416.440832703
651,2273411.4981066994
652,2293185.0884690043
653,2312730.3041555984
654,2332040.1746765296
655,2351102.5864445763
656,2369920.586533705
657,2388481.9491647733
658,2406779.448481105
659,2424800.6515334994
660,2442543.3129547825
661,2459994.8371488797
662,2477147.688540839
663,2493999.4692530185
664,2510537.335988908
665,2526758.7869737567
666,2542656.06315606
667,2558226.604353915
668,2573457.277487084
669,2588340.115854271
670,2602877.712699195
671,2617062.0555939362
672,2630879.7143591316
673,2644333.2119991374
674,2657414.3695933004
675,2670114.935959036
676,2682431.9977835426
677,2694362.632524782
678,2705893.022808006
679,2717020.1305087977
680,2727740.907194888
681,2738041.3120485116
682,2747923.685498771
683,2757373.8516383073
684,2766394.1117219934
685,2774986.819726589
686,2783143.2387763527
687,2790871.3187537137
688,2798156.7098249886
689,2805007.401425302
690,2811425.863369847
691,2817397.657910045
692,2822925.2118253694
693,2828005.3175677056
694,2832640.455966323
695,2836821.7216725033
696,2840540.1291269925
697,2843809.619106831
698,2846615.4739506193
699,2848960.1831516637
700,2850846.28688207
701,2852270.523018017
702,2853229.4727139175
703,2853731.3661817005
704,2853766.944824607
705,2853344.518156416
706,2852460.7079808223
707,2851123.9529241417
708,2849319.0679665846
709,2847066.423117272
710,2844356.796599971
711,2841192.850087621
712,2837577.2929897835
713,2833506.863811891
714,2828990.352418009
715,2824024.559072239
716,2818606.2641854784
717,2812738.314462608
718,2806423.6042870088
719,2799671.196093349
720,2792477.9935286846
721,2784859.343221829
722,2776812.2619313723
723,2768352.3120068214
724,2759482.829647197
725,2750207.199677144
726,2740528.8556475923
727,2730457.537118441
728,2719990.5526762456
729,2709144.066049406
730,2697909.19270815
731,2686302.264154945
732,2674320.769404173
733,2661981.260500291
734,2649274.9656059775
735,2636225.0019794013
736,2622835.5071568964
737,2609104.239203925
738,2595048.280964233
739,2580671.9756365106
740,2565986.2008783165
741,2551001.9563161023
742,2535723.8461507233
743,2520163.062655825
744,2504330.92136499
745,2488238.8615678963
746,2471891.8585375715
747,2455301.5476129833
748,2438473.065664289
749,2421418.245751497
750,2404149.0470287637
751,2386670.7658502683
752,2368994.9963962254
753,2351126.6288440325
754,2333077.333289717
755,2314865.6493386393
756,2296496.7781450804
757,2277989.5397246634
758,2259342.5435721846
759,2240581.658487832
760,2221712.5081458217
761,2202747.62510078
762,2183692.7938253935
763,2164560.744672837
764,2145357.4249565853
765,2126102.69291879
766,2106802.715164384
767,2087456.7503808772
768,2068091.9706147898
769,2048721.822105877
770,2029352.8631094203
771,2009998.7473456673
772,1990680.3157529407
773,1971404.4681721407
774,1952185.2566411672
775,1933036.8674240317
776,1913973.62176314
777,1895002.8298151316
778,1876139.0298805654
779,1857389.7137616738
780,1838776.841580459
781,1820300.9242522656
782,1801976.9423679328
783,1783820.0165605564
784,1765838.1322281915
785,1748039.3422037577
786,1730439.0805884572
787,1713045.5927011496
788,1695874.5437227606
789,1678941.7434565055
790,1662255.7593720027
791,1645840.043514547
792,1629710.8446737307
793,1613884.5597456319
794,1598370.2718502542
795,1583192.101945453
796,1568351.8957545196
797,1553859.0191779444
798,1539722.9149757817
799,1525953.103453601
800,1512559.1831548035
801,1499543.158410388
802,1486906.7225926844
803,1474682.0219476575
804,1462863.2478492379
805,1451482.8708455714
806,1440542.908187083
807,1430060.7975517947
808,1420054.132396984
809,1410532.9157003446
810,1401507.2315408245
811,1392987.2458347855
812,1384967.597573111
813,1377466.3272047332
814,1370485.9495074204
815,1364028.986852132
816,1358113.7332942327
817,1352742.8438509153
818,1347926.9034191715
819,1343668.6444995787
820,1339994.6878180683
821,1336899.9837394468
822,1334403.4111303708
823,1332507.981993637
824,1331224.7586125187
825,1330556.8386075636
826,1330515.4101061607
827,1331095.5632749249
828,1332308.5559543148
829,1334157.6056555908
830,1336654.1009686554
831,1339793.1781925482
832,1343586.300208853
833,1348045.0268897712
834,1353172.7827011496
835,1358973.0115878023
836,1365457.4501029302
837,1372629.6419782287
838,1380493.1520101272
839,1389043.2344423095
840,1398283.4380138682
841,1408208.961937874
842,1418823.3402878111
843,1430121.718512777
844,1442099.1857177434
845,1454767.6780741038
846,1468130.7641856326
847,1482200.528879264
848,1496972.1387707286
849,1512457.769217185
850,1528661.1498360648
851,1545594.6762976323
852,1563236.7554673087
853,1581591.4875103533
854,1600645.7384300777
855,1620394.8963808876
856,1640834.299766265
857,1661941.8508783109
858,1683730.094127142
859,1706185.4851241077
860,1729320.6110913286
861,1753130.623481196
862,1777610.6244364623
863,1802782.1126981631
864,1828631.4399488305
865,1855162.5395376973
866,1882370.501014801
867,1910250.3649906488
868,1938788.2054090616
869,1967978.9032133336
870,1997826.2488991818
871,2028307.127825525
872,2059416.21115743
873,2091139.0997429958
874,2123479.3446410606
875,2156422.4056058973
876,2189953.6095085903
877,2224058.149954128
878,2258730.211110074
879,2293963.9262138535
880,2329744.2115764953
881,2366065.035525223
882,2402929.522237155
883,2440313.142395318
884,2478228.1446376382
885,2516659.081903181
886,2555590.3708804757
887,2595024.9157666485
888,2634946.9852074087
889,2675331.356183607
890,2716180.7090191673
891,2757478.9613018637
892,2799209.89157557
893,2841366.577223296
894,2883913.661137445
895,2926862.8800557083
896,2970178.573564481
897,3013853.3392374315
898,3057870.1724130074
899,3102202.359471341
900,3146851.718482468
901,3191781.844110205
902,3236995.272494536
903,3282475.455401006
904,3328205.707655164
905,3374169.2063958165
906,3420368.420542865
907,3466766.9051045203
908,3513357.1776782097
909,3560141.4805115475
910,3607092.683319011
911,3654193.250123396
912,3701435.34596992
913,3748811.078241114
914,3796292.7212906145
915,3843872.1353312493
916,3891541.120560775
917,3939261.559463088
918,3987034.908684794
919,4034832.6618389473
920,4082646.110229454
921,4130446.4021885726
922,4178224.5686233616
923,4225971.574123999
924,4273668.211352023
925,4321284.990818268
926,4368822.624418331
927,4416251.330145128
928,4463571.656638123
929,4510753.525121433
930,4557776.844253322
931,4604631.618770795
932,4651297.4976737965
933,4697764.267868844
934,4743990.665181505
935,4789976.468318798
936,4835690.358281359
937,4881131.9309025165
938,4926279.9624282755
939,4971113.057338584
940,5015599.189516899
941,5059747.988717389
942,5103527.167913714
943,5146914.698622142
944,5189909.467660119
945,5232489.223134723
946,5274642.124139543
947,5316335.010006592
948,5357576.99235267
949,5398345.291740012
950,5438616.943471032
951,5478368.926866245
952,5517600.010158601
953,5556287.591990472
954,5594419.658575791
955,5631973.307737912
956,5668936.267606593
957,5705296.169449126
958,5741051.408287603
959,5776178.602189443
960,5810686.899691856
961,5844541.810989254
962,5877752.372557167
963,5910305.7493399875
964,5942178.004336251
965,5973378.067076323
966,6003870.768819685
967,6033653.850940583
968,6062713.948810505
969,6091037.588877477
970,6118600.052332165
971,6145421.05081783
972,6171464.553333729
973,6196727.845111236
974,6221219.416988025
975,6244902.828083647
976,6267797.7048208015
977,6289867.351509692
978,6311131.3687616605
979,6331575.4881842695
980,6351173.956570257
981,6369957.754156627
982,6387889.637405058
983,6404989.233964512
984,6421230.492647331
985,6436610.1107136505
986,6451124.754824913
987,6464771.060392564
988,6477522.526478234
989,6489398.734982252
990,6500361.426521525
991,6510418.516555358
992,6519577.9795418
993,6527812.840398411
994,6535142.671840235
995,6541563.765336901
996,6547072.375439065
997,6551652.955661824
998,6555313.401360586
999,6558061.6636298075
1000,6559882.080179658
1001,6560770.601939927
1002,6560722.6952836765
1003,6559733.670364475
1004,6557798.790816328
1005,6554913.273260254
1006,6551096.24037847
1007,6546366.957381484
1008,6540744.832031444
1009,6534249.414681347
1010,6526912.470492209
1011,6518729.714765639
1012,6509733.174310974
1013,6499906.53873302
1014,6489245.520894756
1015,6477721.400582959
1016,6465341.863707776
1017,6452065.682290033
1018,6437888.081480259
1019,6422816.523706821
1020,6406833.892215898
1021,6389996.941057237
1022,6372301.053202602
1023,6353778.715052761
1024,6334450.2435607035
1025,6314348.532112296
1026,6293481.799781649
1027,6271858.312696398
1028,6249486.3842590265
1029,6226374.375394935
1030,6202518.140068148
1031,6177938.641105511
1032,6152631.78015054
1033,6126606.037897029
1034,6099869.944068942
1035,6072457.43160623
1036,6044377.276536286
1037,6015651.031423375
1038,5986300.398135113
1039,5956347.2286010925
1040,5925787.926388256
1041,5894657.322466216
1042,5862926.254283087
1043,5830616.811999402
1044,5797725.442911795
1045,5764235.628192856
1046,5730182.497934348
1047,5695536.574898161
1048,5660333.128083233
1049,5624620.704937842
1050,5588422.11632585
1051,5551773.147313372
1052,5514682.617375907
1053,5477211.626240467
1054,5439382.284917052
1055,5401203.68595832
1056,5362684.9760305565
1057,5323848.5781073915
1058,5284703.824923921
1059,5245260.1063004
1060,5205540.166512742
1061,5165553.587772443
1062,5125323.359100051
1063,5084845.887859497
1064,5044157.733868849
1065,5003268.877637082
1066,4962189.364398222
1067,4920942.777704207
1068,4879552.869045213
1069,4838030.036178498
1070,4796398.294657545
1071,4754668.258293224
1072,4712877.810816963
1073,4671037.863277425
1074,4629173.051052436
1075,4587308.18695387
1076,4545454.56204565
1077,4503623.545866089
1078,4461854.090827216
1079,4420157.880202981
1080,4378546.679755243
1081,4337059.995386139
1082,4295696.061364279
1083,4254480.8548953235
1084,4213440.543460454
1085,4172587.5556859267
1086,4131934.4108517244
1087,4091493.7202158566
1088,4051306.2039058576
1089,4011384.8156433376
1090,3971728.54613795
1091,3932378.635858033
1092,3893348.4088750966
1093,3854665.426562296
1094,3816343.2930564354
1095,3778409.904475434
1096,3740879.1510189087
1097,3703779.2696715924
1098,3667110.1764131994
1099,3630914.6696402775
1100,3595192.9114944716
1101,3559944.895998879
1102,3525213.0298514864
1103,3491011.066940086
1104,3457352.8701556334
1105,3424237.964088267
1106,3391694.8303745924
1107,3359737.6674594567
1108,3328380.7885434395
1109,3297653.17651215
1110,3267554.877415049
1111,3238115.163455709
1112,3209319.6356572616
1113,3181212.441071578
1114,3153808.6908430504
1115,3127094.1984755835
1116,3101113.6436193124
1117,3075852.9883239423
1118,3051342.4840970566
1119,3027597.8016887098
1120,3004605.056832822
1121,2982409.766590038
1122,2960998.2086276137
1123,2940386.4305095836
1124,2920605.566710878
1125,2901642.0679400456
1126,2883512.317792092
1127,2866232.8410286745
1128,2849820.3049048726
1129,2834276.4375802497
1130,2819603.005441208
1131,2805816.9505088306
1132,2792935.36216922
1133,2780960.2885011537
1134,2769893.820169783
1135,2759738.0914000887
1136,2750510.551361962
1137,2742213.504895147
1138,2734849.3033413766
1139,2728420.3454357004
1140,2722944.456287065
1141,2718408.80784936
1142,2714831.378326572
1143,2712214.845641672
1144,2710561.939368443
1145,2709875.4414830524
1146,2710158.187090764
1147,2711413.0651274584
1148,2713643.0190355945
1149,2716835.425639503
1150,2720993.2577431607
1151,2726135.3363657584
1152,2732249.706243202
1153,2739340.2114654602
1154,2747410.7588347136
1155,2756433.747803308
1156,2766444.6732986486
1157,2777415.9530653013
1158,2789367.45240875
1159,2802271.5266339965
1160,2816148.143338938
1161,2830985.545862794
1162,2846771.9333012896
1163,2863511.4651627154
1164,2881208.3668602314
1165,2899834.810567586
1166,2919411.075979347
1167,2939909.2748273276
1168,2961333.6493175807
1169,2983688.5079666413
1170,3006929.6323693655
1171,3031093.6656026207
1172,3056152.5257974695
1173,3082094.256431157
1174,3108923.16461943
1175,3136627.286834692
1176,3165178.249783413
1177,3194580.3071621046
1178,3224837.777695773
1179,3255922.1493251147
1180,3287821.227150564
1181,3320522.7687064265
1182,3354031.0150568467
1183,3388317.151432104
1184,3423385.3771981006
1185,3459190.107323088
1186,3495752.056724875
1187,3533042.0986510445
1188,3571047.642250116
1189,3609756.044307985
1190,3649154.608516973
1191,3689213.800520393
1192,3729937.5433384283
1193,3771312.9766329518
1194,3813293.446112838
1195,3855882.705482903
1196,3899067.6378312567
1197,3942835.0670737196
1198,3987137.793014841
1199,4031996.368874151
1200,4077363.3575801332
1201,4123242.5669377027
1202,4169605.0029963674
1203,4216421.838672049
1204,4263715.536913166
1205,4311422.829214084
1206,4359566.096558494
1207,4408081.701078672
1208,4457009.203350095
1209,4506284.676323287
1210,4555913.083986628
1211,4605864.737714543
1212,4656127.151742663
1213,4706687.775264534
1214,4757533.991060669
1215,4808618.17977902
1216,4859944.910565996
1217,4911483.747339945
1218,4963221.6200389685
1219,5015127.8023883775
1220,5067188.988482394
1221,5119374.155310996
1222,5171687.4235220505
1223,5224079.8555771755
1224,5276555.380997873
1225,5329082.450013332
1226,5381647.0965113165
1227,5434217.453724122
1228,5486797.135766332
1229,5539354.038934994
1230,5591873.752231006
1231,5644323.840886083
1232,5696707.576517108
1233,5748956.296764171
1234,5801090.977770072
1235,5853078.588132679
1236,5904903.952971884
1237,5956515.58264083
1238,6007934.184949502
1239,6059107.9388521565
1240,6110021.065154272
1241,6160675.895276236
1242,6211038.260956551
1243,6261073.761123026
1244,6310784.381025343
1245,6360117.0844551725
1246,6409091.956645773
1247,6457655.599927037
1248,6505809.541564805
1249,6553499.926385081
1250,6600727.997266571
1251,6647495.210905362
1252,6693748.276267655
1253,6739489.494544066
1254,6784721.15846996
1255,6829408.2793549
1256,6873534.284760598
1257,6917082.469959941
1258,6960073.445899173
1259,7002434.1526173735
1260,7044203.741907196
1261,7085327.512567355
1262,7125788.071986939
1263,7165586.758600282
1264,7204724.885733579
1265,7243146.938838909
1266,7280853.907111902
1267,7317846.749731135
1268,7354107.37075316
1269,7389617.521254244
1270,7424377.8813049095
1271,7458350.867403857
1272,7491536.905459465
1273,7523917.208220247
1274,7555492.03129042
1275,7586261.58807819
1276,7616187.519749359
1277,7645289.064584591
1278,7673527.560941191
1279,7700883.4125083815
1280,7727395.008379151
1281,7752984.43593863
1282,7777689.921017939
1283,7801491.450026253
1284,7824349.326915081
1285,7846282.167594894
1286,7867269.517652469
1287,7887329.938251058
1288,7906423.16813628
1289,7924567.61788608
1290,7941762.069029989
1291,7957985.520611557
1292,7973256.2863033395
1293,7987572.956316755
1294,8000894.432233782
1295,8013238.830292894
1296,8024604.448771809
1297,8034969.614021279
1298,8044352.328437555
1299,8052710.752568798
1300,8060082.712291834
1301,8066425.988893313
1302,8071797.874916779
1303,8076155.402454177
1304,8079495.516706604
1305,8081855.383486599
1306,8083211.795118567
1307,8083561.552323592
1308,8082921.618140162
1309,8081268.452477727
1310,8078618.9191093715
1311,8074969.589374367
1312,8070316.95322348
1313,8064657.41892931
1314,8058007.741201351
1315,8050384.716982502
1316,8041764.204361075
1317,8032203.941567916
1318,8021659.194002799
1319,8010187.815880386
1320,7997765.4925057795
1321,7984408.995397572
1322,7970135.139152671
1323,7954940.072725778
1324,7938840.604001066
1325,7921812.041537827
1326,7903891.896722089
1327,7885076.182318884
1328,7865360.830877077
1329,7844783.489555065
1330,7823340.120175117
1331,7801047.565886603
